QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
625,-0.40800054359436033,0.0,266.18333333333334,0.0,159.43666666666667,2.0833333333333335,1
641,-0.408775747287292,0.0,263.19,0.0,153.31,2.1366666666666667,5
594,-0.5555251038034356,0.0,249.59666666666666,0.0,147.69,1.98,3
568,-0.4107437020456287,0.0,247.96666666666667,0.0,150.62,1.8933333333333333,1
631,-0.4748116480378455,0.0,270.24666666666667,0.0,162.56666666666666,2.1033333333333335,2
611,-0.4118981088241852,0.0,262.17,0.0,157.50333333333333,2.0366666666666666,3
610,-0.4569518261268491,0.0,262.01666666666665,0.0,157.29666666666665,2.033333333333333,2
628,-0.42184584953223064,0.0,271.67,0.0,164.28333333333333,2.0933333333333333,3
656,-0.40645387223580987,0.0,286.94,0.0,174.22,2.1866666666666665,2
604,-0.4486572462201908,0.0,247.72333333333333,0.0,144.61666666666667,2.013333333333333,2
638,-0.4974702219230628,0.0,263.6766666666667,0.0,154.14333333333335,2.1266666666666665,1
637,-0.41458498439758873,0.0,293.68333333333334,0.0,184.47,2.1233333333333335,1
610,-0.4114721243498755,0.0,257.5466666666667,0.0,152.90666666666667,2.033333333333333,0
637,-0.5643925576981046,0.0,288.43,0.0,179.19,2.1233333333333335,2
619,-0.5017095447934694,0.0,274.1666666666667,0.0,167.83333333333334,2.0633333333333335,2
653,-0.4116115464185683,0.0,281.56333333333333,0.0,169.52333333333334,2.1766666666666667,2
587,-0.4074670297729908,0.0,260.75666666666666,0.0,160.26333333333332,1.9566666666666668,5
578,-0.40901531232682065,0.0,243.76,0.0,144.16,1.9266666666666667,0
648,-0.40231575826067983,0.0,270.74,0.0,159.63333333333333,2.16,0
576,-0.43903443465630215,0.0,248.27666666666667,0.0,149.41,1.92,4
645,-0.40780617359072663,0.0,280.67,0.0,170.67,2.15,3
628,-0.4053428643827985,0.0,258.44666666666666,0.0,150.18,2.0933333333333333,1
551,-0.41069075027091967,0.0,243.43333333333334,0.0,148.98,1.8366666666666667,1
627,-0.4565294804185201,0.0,269.36333333333334,0.0,161.79,2.09,1
565,-0.4527960540974035,0.0,241.05,0.0,144.11666666666667,1.8833333333333333,1
570,-0.4820631089963411,0.0,241.70333333333335,0.0,143.82333333333332,1.9,2
606,-0.4054352784707601,0.0,258.99333333333334,0.0,154.48666666666668,2.02,4
697,-0.4066771530523533,0.0,304.0933333333333,0.0,184.04,2.3233333333333333,0
659,-0.4547561998613326,0.0,288.9433333333333,0.0,175.94333333333333,2.1966666666666668,1
626,-0.4398700242606215,0.0,270.0733333333333,0.0,162.75333333333333,2.0866666666666664,2
674,-0.4428621003465058,0.0,284.54,0.0,169.15333333333334,2.2466666666666666,2
370,-0.4108194969795846,0.0,153.55333333333334,0.0,90.14,1.2333333333333334,0
549,-0.5130236292145943,0.0,242.92,0.0,148.8,1.83,2
636,-0.4111485724928994,0.0,268.61333333333334,0.0,159.77333333333334,2.12,2
610,-0.4097502032264334,0.0,278.74,0.0,173.9,2.033333333333333,0
661,-0.44177450787462014,0.0,289.59,0.0,176.40333333333334,2.203333333333333,1
630,-0.4057579661172534,0.0,261.53333333333336,0.0,153.53333333333333,2.1,2
660,-0.41237903544397064,0.0,277.67333333333335,0.0,164.71333333333334,2.2,1
