QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
379,-0.4046882847053709,0.0,200.10666666666665,0.0,131.41333333333333,1.2633333333333334,0
422,-0.4096434438398099,0.0,214.66666666666666,0.0,138.89333333333335,1.4066666666666667,0
399,-0.4723723353001109,0.0,201.82666666666665,0.0,129.84,1.33,0
360,-0.4055710110399458,0.0,175.07666666666665,0.0,110.57,1.2,0
381,-0.4111368906466667,0.0,191.42666666666668,0.0,123.06666666666666,1.27,1
436,-0.42027159732416136,0.0,215.78,0.0,137.40666666666667,1.4533333333333334,0
314,-0.4080016263730966,0.0,164.79333333333332,0.0,108.68666666666667,1.0466666666666666,0
407,-0.40430370185533376,0.0,211.25,0.0,138.23666666666668,1.3566666666666667,0
367,-0.4101275663609726,0.0,175.78,0.0,110.35333333333334,1.2233333333333334,0
301,-0.40825290537355746,0.0,148.58,0.0,94.40666666666667,1.0033333333333334,0
408,-0.4047209369201286,0.0,203.77666666666667,0.0,130.88333333333333,1.36,0
374,-0.4148156011805815,0.0,200.85,0.0,133.62333333333333,1.2466666666666666,0
450,-0.5353274959988065,0.0,230.18666666666667,0.0,149.38666666666666,1.5,0
400,-0.4054541665315628,0.0,197.66,0.0,125.34,1.3333333333333333,0
328,-0.4117837177544105,0.0,161.30666666666667,0.0,102.34666666666666,1.0933333333333333,1
450,-0.5228745736016167,0.0,216.40666666666667,0.0,135.44666666666666,1.5,1
403,-0.40919189476789375,0.0,205.16666666666666,0.0,132.67333333333335,1.3433333333333333,0
449,-0.41458864520015587,0.0,217.57666666666665,0.0,136.88333333333333,1.4966666666666666,0
300,-0.4136853011449178,0.0,144.38333333333333,0.0,90.90333333333334,1.0,0
377,-0.4215027400606191,0.0,193.17666666666668,0.0,125.32333333333334,1.2566666666666666,0
412,-0.4186791279940929,0.0,197.59,0.0,123.15,1.3733333333333333,0
322,-0.5498876734549955,0.0,172.64,0.0,114.48,1.0733333333333333,2
398,-0.40602669883613013,0.0,194.65666666666667,0.0,123.29666666666667,1.3266666666666667,0
353,-0.5016165016055445,0.0,172.90666666666667,0.0,109.66666666666667,1.1766666666666667,1
401,-0.669796984689194,0.0,190.45666666666668,0.0,118.85666666666667,1.3366666666666667,0
362,-0.410695036471878,0.0,188.18,0.0,123.26,1.2066666666666668,1
378,-0.4163044016197245,0.0,188.63,0.0,121.25666666666666,1.26,0
425,-0.40788307863123274,0.0,211.75333333333333,0.0,135.34,1.4166666666666667,0
418,-0.43375380415665477,0.0,201.93666666666667,0.0,127.08333333333333,1.3933333333333333,0
400,-0.41003059566020966,0.0,198.69666666666666,0.0,127.09666666666666,1.3333333333333333,0
342,-0.40870500517170333,0.0,177.04,0.0,115.92,1.14,0
380,-0.40924024832876105,0.0,203.73666666666668,0.0,135.32333333333332,1.2666666666666666,1
417,-0.4080261275065031,0.0,224.87666666666667,0.0,149.82333333333332,1.39,0
425,-0.4089246604021858,0.0,205.88,0.0,129.56,1.4166666666666667,1
452,-0.4079464879711117,0.0,228.23,0.0,146.87,1.5066666666666666,1
309,-0.41089132842894127,0.0,171.31,0.0,115.44333333333333,1.03,0
426,-0.4085313361575346,0.0,210.1,0.0,133.56666666666666,1.42,0
419,-0.4166514651587584,0.0,213.16333333333333,0.0,137.84333333333333,1.3966666666666667,0
394,-0.4104329535198696,0.0,199.11,0.0,128.49666666666667,1.3133333333333332,0
399,-0.4128051921538542,0.0,201.39,0.0,129.73666666666668,1.33,0
416,-0.4100818227116878,0.0,219.07,0.0,144.16333333333333,1.3866666666666667,0
392,-0.41125054018838064,0.0,187.53,0.0,117.47666666666667,1.3066666666666666,0
373,-0.4128601078053901,0.0,187.48333333333332,0.0,121.07,1.2433333333333334,0
407,-0.4068801397187704,0.0,213.93333333333334,0.0,140.58666666666667,1.3566666666666667,0
412,-0.4121634381488689,0.0,212.45333333333335,0.0,139.25333333333333,1.3733333333333333,0
379,-0.4058256061221805,0.0,194.67,0.0,126.36333333333333,1.2633333333333334,0
360,-0.4216746085219913,0.0,196.44333333333333,0.0,131.76333333333332,1.2,0
361,-0.42055052073048094,0.0,181.67,0.0,117.12333333333333,1.2033333333333334,0
338,-0.4134503920402753,0.0,181.81666666666666,0.0,121.28333333333333,1.1266666666666667,0
405,-0.40178782851607714,0.0,210.83666666666667,0.0,138.07666666666665,1.35,0
414,-0.40875350162026963,0.0,196.15333333333334,0.0,121.71333333333334,1.38,1
354,-0.4116142483080848,0.0,183.71333333333334,0.0,119.66,1.18,0
357,-0.40541481036765903,0.0,187.58333333333334,0.0,123.67666666666666,1.19,0
400,-0.4142908000946045,0.0,199.47666666666666,0.0,127.70333333333333,1.3333333333333333,0
401,-0.4014097032998863,0.0,213.26333333333332,0.0,140.98333333333332,1.3366666666666667,0
401,-0.3980953526913079,0.0,204.70666666666668,0.0,132.74666666666667,1.3366666666666667,0
407,-0.40950837123599043,0.0,210.29,0.0,137.38333333333333,1.3566666666666667,0
360,-0.43004904323154025,0.0,173.58666666666667,0.0,109.01333333333334,1.2,0
454,-0.41248497353776437,0.0,234.06666666666666,0.0,152.26666666666668,1.5133333333333334,0
389,-0.4108425810894807,0.0,194.66,0.0,125.08666666666667,1.2966666666666666,0
429,-0.42289480796227086,0.0,236.59666666666666,0.0,159.54333333333332,1.43,2
458,-0.41164832656560507,0.0,231.14666666666668,0.0,148.6,1.5266666666666666,0
371,-0.40295588552469835,0.0,184.79,0.0,118.73666666666666,1.2366666666666666,0
398,-0.4109149332621589,0.0,198.89,0.0,127.21,1.3266666666666667,0
393,-0.40602653323845705,0.0,197.96333333333334,0.0,127.77666666666667,1.31,0
387,-0.4098699431702764,0.0,196.75666666666666,0.0,127.54333333333334,1.29,0
424,-0.40520928884452245,0.0,204.33333333333334,0.0,128.22666666666666,1.4133333333333333,0
365,-0.41094939414769005,0.0,182.26,0.0,116.80666666666667,1.2166666666666666,0
321,-0.40469866749653566,0.0,164.17666666666668,0.0,106.45666666666666,1.07,1
423,-0.41837909092012593,0.0,199.98333333333332,0.0,123.75666666666666,1.41,1
427,-0.373837697701376,76.14373141697499,204.52333333333334,53.86285234213925,127.48333333333333,1.4233333333333333,0
412,-0.4168623055069192,0.0,208.45333333333335,0.0,134.32,1.3733333333333333,1
366,-0.40458565331547636,0.0,183.99,0.0,118.41666666666667,1.22,0
341,-0.410663495665072,0.0,161.12333333333333,0.0,99.71,1.1366666666666667,1
422,-0.41627301537030115,0.0,201.75,0.0,126.04333333333334,1.4066666666666667,0
393,-0.40960090639633684,0.0,203.89,0.0,133.02333333333334,1.31,1
338,-0.4097571450577685,0.0,169.03333333333333,0.0,108.80666666666667,1.1266666666666667,0
388,-0.41352824513445197,0.0,190.81333333333333,0.0,121.36,1.2933333333333332,0
463,-0.4060193771419978,0.0,221.81666666666666,0.0,138.55,1.5433333333333332,0
371,-0.4009030045203443,0.0,186.57666666666665,0.0,120.19,1.2366666666666666,0
423,-0.41184301861070854,0.0,218.57333333333332,0.0,142.42666666666668,1.41,0
340,-0.40889357188168696,0.0,176.33333333333334,0.0,115.42666666666666,1.1333333333333333,0
390,-0.41132604097708675,0.0,184.03333333333333,0.0,113.96666666666667,1.3,0
416,-0.4084486714922465,0.0,204.94,0.0,130.00666666666666,1.3866666666666667,0
418,-0.41037696856631045,0.0,213.06,0.0,138.1,1.3933333333333333,0
367,-0.3681735687099945,32.301578647773916,173.44333333333333,17.84713767574222,107.39,1.2233333333333334,1
395,-0.41039963070350355,0.0,200.00333333333333,0.0,129.04333333333332,1.3166666666666667,1
367,-0.40257409547914924,0.0,190.74333333333334,0.0,124.78333333333333,1.2233333333333334,0
402,-0.40771642668330255,0.0,205.6,0.0,133.96,1.34,0
402,-0.4118140218269766,0.0,203.75,0.0,131.64333333333335,1.34,0
412,-0.40398409644376887,0.0,205.33333333333334,0.0,131.42666666666668,1.3733333333333333,0
412,-0.40528628548372136,0.0,202.75,0.0,128.84333333333333,1.3733333333333333,0
389,-0.3728413876040736,29.773979655488446,194.23333333333332,18.045408161590636,124.03333333333333,1.2966666666666666,0
349,-0.4047246662456873,0.0,182.42666666666668,0.0,119.89333333333333,1.1633333333333333,0
402,-0.4153639588189955,0.0,200.47333333333333,0.0,128.04666666666665,1.34,0
307,-0.40831891255580643,0.0,154.67666666666668,0.0,99.45,1.0233333333333334,0
382,-0.41032679605234357,0.0,192.78,0.0,123.92666666666666,1.2733333333333334,1
314,-0.38202576045018094,33.68377786797632,169.83,24.84454881611746,113.91,1.0466666666666666,1
411,-0.3403163112863137,88.56433161864196,199.47,53.4447798675887,125.72333333333333,1.37,1
341,-0.36760636508639605,52.443391316927055,180.09666666666666,38.00296767899406,118.87,1.1366666666666667,0
428,-0.4030592759078908,0.0,205.74666666666667,0.0,128.77333333333334,1.4266666666666667,0
318,-0.41212576365320935,0.0,166.02666666666667,0.0,108.97333333333333,1.06,0
393,-0.40483843036583667,0.0,206.61,0.0,136.83666666666667,1.31,1
354,-0.4027342351816468,0.0,194.23666666666668,0.0,131.09,1.18,0
390,-0.4064461964827317,0.0,187.45,0.0,117.58333333333333,1.3,0
315,-0.4111725973704505,0.0,156.04333333333332,0.0,99.37666666666667,1.05,0
326,-0.4126710577245139,0.0,163.0,0.0,104.52,1.0866666666666667,1
402,-0.403401339825113,0.0,200.44333333333333,0.0,128.31,1.34,0
383,-0.41544560477254283,0.0,192.77666666666667,0.0,123.65666666666667,1.2766666666666666,0
441,-0.41459187412478216,0.0,227.98,0.0,148.66,1.47,0
349,-0.40834978385094584,0.0,182.75666666666666,0.0,119.82333333333334,1.1633333333333333,0
350,-0.4032954399926322,0.0,170.19,0.0,107.55,1.1666666666666667,0
369,-0.4132523478531256,0.0,188.50666666666666,0.0,121.92,1.23,0
394,-0.4194393648108855,0.0,198.06,0.0,127.18,1.3133333333333332,0
398,-0.4446080515732118,0.0,196.26666666666668,0.0,124.53333333333333,1.3266666666666667,0
411,-0.409896926578234,0.0,210.63333333333333,0.0,136.54,1.37,0
384,-0.40919043061633903,0.0,185.0,0.0,115.85333333333334,1.28,0
366,-0.41374350571241536,0.0,195.34333333333333,0.0,129.89,1.22,0
384,-0.6987878649185101,0.0,216.52666666666667,0.0,147.94,1.28,0
425,-0.40455957693212174,0.0,209.26666666666668,0.0,133.10666666666665,1.4166666666666667,0
394,-0.4133928481697431,0.0,198.79333333333332,0.0,127.55333333333333,1.3133333333333332,0
409,-0.4105894402361732,0.0,193.06333333333333,0.0,119.55666666666667,1.3633333333333333,0
315,-0.4197442327226911,0.0,161.88333333333333,0.0,104.89666666666666,1.05,0
451,-0.40143826372607583,0.0,217.22666666666666,0.0,136.42666666666668,1.5033333333333334,0
339,-0.6384153443451828,0.0,172.21,0.0,111.15666666666667,1.13,0
326,-0.4074983267696357,0.0,170.42666666666668,0.0,111.86666666666666,1.0866666666666667,0
385,-0.49106555418534714,0.0,198.77,0.0,129.78333333333333,1.2833333333333334,0
414,-0.42650458950927295,0.0,214.27,0.0,140.41666666666666,1.38,0
370,-0.408615188340883,0.0,186.97,0.0,120.35666666666667,1.2333333333333334,1
357,-0.40253517340545225,0.0,179.12666666666667,0.0,114.58,1.19,0
404,-0.47823848110614436,0.0,202.46,0.0,129.79333333333332,1.3466666666666667,1
374,-0.412859108358781,0.0,180.57,0.0,113.42333333333333,1.2466666666666666,0
347,-0.4072006504542546,0.0,171.33,0.0,109.33,1.1566666666666667,0
378,-0.4101348516171571,0.0,182.40666666666667,0.0,114.44666666666667,1.26,0
439,-0.30163891657609876,82.19260815837256,215.37666666666667,59.17655325844351,136.23,1.4633333333333334,0
372,-0.34148191636608494,62.92463133191494,183.61,43.552712380979806,116.71666666666667,1.24,0
420,-0.40813367480323426,0.0,209.87666666666667,0.0,134.49,1.4,0
372,-0.40960052641489175,0.0,180.10333333333332,0.0,113.45,1.24,0
364,-0.4037979644733471,0.0,185.21666666666667,0.0,120.47,1.2133333333333334,0
464,-0.40467021896921357,0.0,217.76333333333332,0.0,134.67,1.5466666666666666,0
417,-0.4128182328862252,0.0,213.12,0.0,137.96,1.39,0
403,-0.4151534478066873,0.0,196.22333333333333,0.0,123.81,1.3433333333333333,0
433,-0.40064147438243136,0.0,219.78333333333333,0.0,141.74333333333334,1.4433333333333334,1
395,-0.3997861687141129,0.0,195.65,0.0,124.77,1.3166666666666667,0
446,-0.4174978353517472,0.0,217.34333333333333,0.0,136.99666666666667,1.4866666666666666,0
422,-0.5058935157495652,0.0,215.51,0.0,139.29666666666665,1.4066666666666667,2
415,-0.4075485803994788,0.0,206.08666666666667,0.0,131.40666666666667,1.3833333333333333,0
367,-0.40869059029976745,0.0,185.47333333333333,0.0,119.74,1.2233333333333334,0
392,-0.4126329160466486,0.0,199.44666666666666,0.0,129.31333333333333,1.3066666666666666,1
336,-0.44109973027592614,0.0,171.60333333333332,0.0,111.04333333333334,1.12,1
402,-0.42283840796247646,0.0,209.56666666666666,0.0,137.42,1.34,0
413,-0.4134497457785987,0.0,208.77333333333334,0.0,134.82666666666665,1.3766666666666667,0
417,-0.4059620275200128,0.0,193.18,0.0,117.92666666666666,1.39,0
399,-0.4134413992850703,0.0,217.47666666666666,0.0,145.71666666666667,1.33,0
413,-0.40515316427475606,0.0,207.07333333333332,0.0,132.94,1.3766666666666667,1
390,-0.34970329785958315,137.75980895502408,194.77,82.772564422539,125.02333333333333,1.3,0
402,-0.403776515182571,20.745844383867805,204.64666666666668,13.876395430132133,132.54,1.34,0
398,-0.4097154835360733,0.0,195.75666666666666,0.0,124.62333333333333,1.3266666666666667,0
418,-0.40455970410524944,0.0,203.44666666666666,0.0,128.32666666666665,1.3933333333333333,0
395,-0.37302135696894007,81.34830795884925,199.08666666666667,39.982627511463804,128.62,1.3166666666666667,0
395,-0.40894786617423917,0.0,194.63333333333333,0.0,123.48666666666666,1.3166666666666667,0
387,-0.4582527823534431,0.0,205.87333333333333,0.0,135.74,1.29,0
388,-0.3989791894696422,0.0,192.93333333333334,0.0,123.90666666666667,1.2933333333333332,1
405,-0.40817352930704753,0.0,194.97666666666666,0.0,122.43,1.35,0
305,-0.38155606379274465,36.556847074410555,170.07,28.09930494155593,115.40333333333334,1.0166666666666666,0
385,-0.4122740553571032,0.0,181.53,0.0,112.27666666666667,1.2833333333333334,0
359,-0.41558921569569196,0.0,173.71,0.0,109.35,1.1966666666666668,0
377,-0.4499724872548637,0.0,187.37333333333333,0.0,119.68,1.2566666666666666,1
356,-0.4092371684781621,0.0,181.78666666666666,0.0,117.85333333333334,1.1866666666666668,0
428,-0.40822163586304566,0.0,213.56666666666666,0.0,136.55333333333334,1.4266666666666667,0
421,-0.4037060794241355,0.0,196.82666666666665,0.0,120.93333333333334,1.4033333333333333,0
383,-0.4053980656765771,0.0,189.56333333333333,0.0,120.91,1.2766666666666666,0
365,-0.3440784558857957,20.508070816155325,183.14666666666668,9.119210797671572,117.36,1.2166666666666666,0
402,-0.410275699487373,0.0,198.25,0.0,125.77,1.34,0
396,-0.4069510078189349,0.0,202.07333333333332,0.0,131.36666666666667,1.32,0
391,-0.4086760005072864,0.0,188.37333333333333,0.0,118.26666666666667,1.3033333333333332,0
338,-0.41290849200367225,0.0,172.98,0.0,112.51333333333334,1.1266666666666667,0
414,-0.4110505465724042,0.0,213.16666666666666,0.0,138.75333333333333,1.38,0
423,-0.40845566607536155,0.0,214.17333333333335,0.0,137.89333333333335,1.41,0
357,-0.4138457474588346,0.0,181.92666666666668,0.0,117.82,1.19,0
361,-0.4093290306524557,0.0,189.41333333333333,0.0,124.8,1.2033333333333334,0
412,-0.4072067054730017,0.0,201.71,0.0,128.07,1.3733333333333333,0
389,-0.4013310612627044,0.0,194.37666666666667,0.0,124.37666666666667,1.2966666666666666,0
399,-0.4101581609338746,0.0,204.66,0.0,132.82,1.33,0
386,-0.40756093590988396,0.0,200.86,0.0,131.24666666666667,1.2866666666666666,0
402,-0.41003101856554325,0.0,208.00666666666666,0.0,135.84666666666666,1.34,1
335,-0.49527349614385346,0.0,169.7,0.0,109.60666666666667,1.1166666666666667,0
434,-0.4123652404354465,0.0,213.04333333333332,0.0,134.76333333333332,1.4466666666666668,0
428,-0.4165796821362504,0.0,208.80333333333334,0.0,131.79,1.4266666666666667,0
415,-0.4143366411507848,0.0,202.47666666666666,0.0,127.97,1.3833333333333333,1
428,-0.3997632309655163,0.0,219.95,0.0,142.28333333333333,1.4266666666666667,0
238,-0.4107128271535665,0.0,115.30666666666667,0.0,72.52,0.7933333333333333,1
