QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
1012,-0.10253865681146916,0.0,469.52,0.0,288.29333333333335,3.3733333333333335,149
801,-0.10250228204381898,0.0,369.45666666666665,0.0,225.67,2.67,312
620,-0.13538503070031443,0.0,294.76666666666665,0.0,183.47333333333333,2.066666666666667,474
449,-0.10096406511846258,0.0,205.32666666666665,0.0,125.03333333333333,1.4966666666666666,644
306,-0.10246294464161193,0.0,142.12666666666667,0.0,87.42,1.02,809
212,-0.10178634243191413,0.0,98.39,0.0,60.53666666666667,0.7066666666666667,959
0,-1,-1,-1,-1,-1,-1,1007
0,-1,-1,-1,-1,-1,-1,1140
0,-1,-1,-1,-1,-1,-1,1080
0,-1,-1,-1,-1,-1,-1,1059
0,-1,-1,-1,-1,-1,-1,1064
0,-1,-1,-1,-1,-1,-1,1016
0,-1,-1,-1,-1,-1,-1,1045
0,-1,-1,-1,-1,-1,-1,1067
0,-1,-1,-1,-1,-1,-1,1054
0,-1,-1,-1,-1,-1,-1,1074
0,-1,-1,-1,-1,-1,-1,1043
0,-1,-1,-1,-1,-1,-1,1048
0,-1,-1,-1,-1,-1,-1,1032
0,-1,-1,-1,-1,-1,-1,1017
0,-1,-1,-1,-1,-1,-1,841
0,-1,-1,-1,-1,-1,-1,1117
0,-1,-1,-1,-1,-1,-1,1052
0,-1,-1,-1,-1,-1,-1,1034
0,-1,-1,-1,-1,-1,-1,1087
0,-1,-1,-1,-1,-1,-1,1051
0,-1,-1,-1,-1,-1,-1,1038
0,-1,-1,-1,-1,-1,-1,1033
0,-1,-1,-1,-1,-1,-1,1092
0,-1,-1,-1,-1,-1,-1,1030
0,-1,-1,-1,-1,-1,-1,974
0,-1,-1,-1,-1,-1,-1,1083
0,-1,-1,-1,-1,-1,-1,1029
0,-1,-1,-1,-1,-1,-1,1072
0,-1,-1,-1,-1,-1,-1,1085
0,-1,-1,-1,-1,-1,-1,1010
0,-1,-1,-1,-1,-1,-1,956
0,-1,-1,-1,-1,-1,-1,1021
0,-1,-1,-1,-1,-1,-1,1129
0,-1,-1,-1,-1,-1,-1,1157
0,-1,-1,-1,-1,-1,-1,1171
0,-1,-1,-1,-1,-1,-1,1159
0,-1,-1,-1,-1,-1,-1,1083
0,-1,-1,-1,-1,-1,-1,921
0,-1,-1,-1,-1,-1,-1,1014
0,-1,-1,-1,-1,-1,-1,886
0,-1,-1,-1,-1,-1,-1,983
0,-1,-1,-1,-1,-1,-1,964
0,-1,-1,-1,-1,-1,-1,972
0,-1,-1,-1,-1,-1,-1,1115
0,-1,-1,-1,-1,-1,-1,1066
0,-1,-1,-1,-1,-1,-1,1039
0,-1,-1,-1,-1,-1,-1,1133
0,-1,-1,-1,-1,-1,-1,1085
0,-1,-1,-1,-1,-1,-1,1073
0,-1,-1,-1,-1,-1,-1,1030
0,-1,-1,-1,-1,-1,-1,1129
0,-1,-1,-1,-1,-1,-1,1059
0,-1,-1,-1,-1,-1,-1,1100
0,-1,-1,-1,-1,-1,-1,1103
0,-1,-1,-1,-1,-1,-1,1031
0,-1,-1,-1,-1,-1,-1,1025
0,-1,-1,-1,-1,-1,-1,1087
0,-1,-1,-1,-1,-1,-1,1073
0,-1,-1,-1,-1,-1,-1,1119
0,-1,-1,-1,-1,-1,-1,1166
0,-1,-1,-1,-1,-1,-1,1065
105,-0.10256524085998535,0.0,51.836666666666666,0.0,32.74333333333333,0.35,0
