QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
339,0.07762339403495676,518588.5370555566,891.7166666666667,323683.1405403495,590.1833333333333,5.65,286
356,0.21272064862626322,547107.1019782604,954.7333333333333,338859.94006968476,638.2,5.933333333333334,304
348,0.15381431237034415,564898.2917811108,929.5666666666667,349934.19079393265,619.9666666666667,5.8,301
349,0.0002463164507147234,590328.5706891477,939.05,360397.44821350754,628.5833333333334,5.816666666666666,310
348,0.00024280191838056193,603830.512439739,928.7666666666667,376149.88913381967,619.3,5.8,301
33,0.0002198436043479226,662017.8431106943,92.56666666666666,402934.23630387214,63.166666666666664,0.55,33
