1.0,1550415393.1995714,1550415393.2271574
2.0,1550415394.2483304,1550415394.275953
3.0,1550415395.3026698,1550415395.3293092
4.0,1550415396.3541331,1550415396.379822
5.0,1550415397.4044511,1550415397.4294865
6.0,1550415398.4564557,1550415398.490882
7.0,1550415399.5142252,1550415399.5430198
8.0,1550415400.569579,1550415400.5964444
9.0,1550415401.622634,1550415401.6535184
10.0,1550415402.6741934,1550415402.7053502
11.0,1550415403.730277,1550415403.7625694
12.0,1550415404.7865548,1550415404.8133235
13.0,1550415405.8412504,1550415405.8649235
14.0,1550415406.8912454,1550415406.9184644
15.0,1550415407.9434729,1550415407.970517
16.0,1550415408.9945846,1550415409.022289
17.0,1550415410.0512702,1550415410.0809224
18.0,1550415411.1059997,1550415411.1329005
19.1,1550415412.2073724,1550415413.1178305
20.0,1550415414.1429882,1550415414.8299482
21.0,1550415415.856492,1550415416.7779815
22.0,1550415417.8042352,1550415418.1308138
23.0,1550415419.520043,1550415420.1850038
24.1,1550415421.4023278,1550415422.05992
25.0,1550415423.0820448,1550415424.0418277
26.0,1550415425.0677266,1550415425.513199
27.0,1550415426.901507,1550415427.5216563
28.0,1550415428.5463512,1550415428.5719662
29.1,1550415429.6571574,1550415430.5986412
30.0,1550415431.6248937,1550415431.9876177
31.0,1550415433.1133726,1550415434.1196969
32.0,1550415435.1463933,1550415435.3687441
33.0,1550415436.3969567,1550415436.4254408
34.0,1550415437.4512622,1550415437.5652719
35.0,1550415438.5873566,1550415438.7718155
36.0,1550415439.7934754,1550415439.9976215
37.0,1550415441.4983232,1550415442.1626518
38.0,1550415443.1857908,1550415443.225543
39.0,1550415444.2455692,1550415444.2694573
40.0,1550415445.2950475,1550415445.3234246
41.0,1550415446.3475082,1550415446.379378
42.0,1550415447.4017825,1550415447.4302306
43.0,1550415448.4601605,1550415448.4894295
44.0,1550415449.5116296,1550415449.5350657
45.0,1550415450.5633972,1550415450.5915449
46.0,1550415451.6225839,1550415451.6512914
47.0,1550415452.679771,1550415452.7086194
48.0,1550415453.7343976,1550415453.7615824
49.0,1550415454.781763,1550415454.8114264
50.0,1550415455.8347025,1550415455.863382
51.0,1550415456.8872137,1550415456.9103754
52.0,1550415457.9401863,1550415457.96829
53.0,1550415458.9909482,1550415459.022338
54.0,1550415460.0506825,1550415460.0789468
55.0,1550415461.1010945,1550415461.1242554
56.0,1550415462.1481783,1550415462.172832
57.0,1550415463.1935997,1550415463.224496
58.1,1550415464.3336585,1550415464.9533587
59.0,1550415466.3323324,1550415466.9895253
60.1,1550415468.1870635,1550415469.156947
61.0,1550415470.2731354,1550415470.9306648
62.0,1550415471.9818702,1550415472.9886427
63.0,1550415474.013056,1550415474.195945
64.0,1550415475.2220848,1550415475.2486687
65.0,1550415476.2649393,1550415476.2913797
66.0,1550415477.3207858,1550415477.3461053
67.0,1550415478.3681107,1550415478.3968222
68.0,1550415479.425168,1550415479.453463
69.0,1550415480.4731808,1550415480.4992757
70.0,1550415481.5265076,1550415481.55446
71.0,1550415482.58077,1550415482.6050334
72.0,1550415483.6270733,1550415483.6535041
73.0,1550415484.680414,1550415484.7099133
74.1,1550415485.8491151,1550415486.5071785
75.0,1550415487.5597718,1550415488.524219
76.0,1550415489.7054844,1550415490.3630881
77.0,1550415491.3944862,1550415491.659032
78.0,1550415493.1511736,1550415493.9022367
79.0,1550415494.924119,1550415494.9518237
80.0,1550415495.9723396,1550415496.1458645
81.0,1550415497.1742308,1550415497.1970723
82.0,1550415498.2215703,1550415498.2479799
83.0,1550415499.274221,1550415499.3026364
84.0,1550415500.3307178,1550415500.360376
85.1,1550415501.5105407,1550415502.1686578
86.0,1550415503.220919,1550415504.1919634
87.0,1550415505.2172222,1550415505.6503925
88.0,1550415507.0396945,1550415507.7041333
89.0,1550415508.7276018,1550415508.753925
90.0,1550415509.777944,1550415509.8117476
91.0,1550415510.8392699,1550415510.867846
92.0,1550415511.8951752,1550415511.923591
93.0,1550415512.9465752,1550415512.9731417
94.0,1550415514.0030117,1550415514.0319011
95.0,1550415515.055878,1550415515.0837476
96.0,1550415516.1102755,1550415516.1423085
97.0,1550415517.1670833,1550415517.1882856
98.0,1550415518.2162893,1550415518.2424939
99.0,1550415519.2705207,1550415519.30117
100.0,1550415520.327807,1550415520.35667
101.0,1550415521.386718,1550415521.4129512
102.0,1550415522.4399126,1550415522.4708266
103.0,1550415523.4947395,1550415523.5212352
104.0,1550415524.54222,1550415524.5698838
105.1,1550415525.670392,1550415526.5570662
106.0,1550415527.8422215,1550415528.4246998
107.0,1550415529.443742,1550415529.5670252
108.0,1550415530.591304,1550415530.8366425
109.0,1550415532.1104944,1550415532.772909
110.0,1550415533.7936516,1550415533.839132
111.0,1550415534.8663511,1550415535.000146
112.0,1550415536.0295393,1550415536.0601802
113.0,1550415537.0836098,1550415537.105546
114.0,1550415538.130505,1550415538.1537
115.0,1550415539.1775403,1550415539.2051532
116.0,1550415540.2310991,1550415540.2539322
117.0,1550415541.2791052,1550415541.3067079
118.0,1550415542.3332524,1550415542.3604178
119.0,1550415543.3836439,1550415543.4081433
120.0,1550415544.4279203,1550415544.4558997
121.0,1550415545.4847324,1550415545.5245972
122.1,1550415546.7002656,1550415547.632616
123.0,1550415548.7767375,1550415549.435189
124.0,1550415550.486813,1550415551.4955664
125.0,1550415552.515109,1550415553.3055716
126.0,1550415554.324667,1550415554.7572315
127.0,1550415555.8831325,1550415556.8900087
128.0,1550415557.9098945,1550415558.5161662
129.0,1550415559.5391562,1550415560.323964
130.0,1550415561.3440306,1550415562.20625
131.0,1550415563.2292888,1550415564.0146248
132.0,1550415565.0410688,1550415565.397273
133.0,1550415566.5705342,1550415567.5413191
134.0,1550415568.5678663,1550415568.6013658
135.0,1550415569.6279714,1550415569.654548
136.0,1550415570.6789038,1550415570.8946538
137.0,1550415572.1690705,1550415572.7517135
138.0,1550415573.781539,1550415574.5117617
139.0,1550415575.5415838,1550415576.1374888
140.0,1550415577.1659992,1550415577.8009963
141.0,1550415578.8215199,1550415579.6086092
142.0,1550415580.6321857,1550415581.4170244
143.0,1550415582.4451299,1550415582.9430358
144.0,1550415583.9936688,1550415585.001485
145.0,1550415586.0244036,1550415586.9340937
146.0,1550415587.959972,1550415588.3557825
147.0,1550415589.7454724,1550415590.404813
148.0,1550415591.4292722,1550415591.4529402
149.0,1550415592.4796288,1550415592.549162
150.0,1550415593.5689034,1550415593.599079
151.0,1550415594.6277568,1550415594.6524646
152.0,1550415595.6750534,1550415595.7025433
153.0,1550415596.7277346,1550415596.7552598
154.1,1550415597.834891,1550415598.8253489
155.0,1550415599.8941054,1550415600.819856
156.0,1550415601.8493583,1550415602.5293798
157.0,1550415603.5565965,1550415603.9169505
158.0,1550415605.347328,1550415605.9684346
159.0,1550415606.9911356,1550415607.0353658
160.0,1550415608.061632,1550415608.2432177
161.0,1550415609.2675931,1550415609.5203073
162.0,1550415610.5486147,1550415611.003479
163.0,1550415612.0543172,1550415612.9427285
164.0,1550415614.1474433,1550415615.1666698
165.0,1550415616.1906958,1550415616.261731
166.0,1550415617.2870445,1550415617.3125205
167.0,1550415618.3377519,1550415618.3608744
168.0,1550415619.3880072,1550415619.4140966
169.0,1550415620.4397535,1550415620.4669313
170.0,1550415621.4943604,1550415621.5204515
171.0,1550415622.5505083,1550415622.5752904
172.0,1550415623.600505,1550415623.629295
173.0,1550415624.6510363,1550415624.6798007
174.0,1550415625.701722,1550415625.7365282
175.0,1550415626.7607262,1550415626.7942011
176.0,1550415627.8224876,1550415627.8492267
177.0,1550415628.87419,1550415628.901394
178.0,1550415629.9307718,1550415629.9591165
179.0,1550415630.9854298,1550415631.0079343
180.0,1550415632.0368698,1550415632.064031
181.0,1550415633.0848417,1550415633.1127164
182.0,1550415634.140231,1550415634.1669466
183.0,1550415635.1863825,1550415635.2146935
184.0,1550415636.2415664,1550415636.26704
185.0,1550415637.293623,1550415637.3232403
186.0,1550415638.3431067,1550415638.3700926
187.0,1550415639.3997583,1550415639.4259222
188.0,1550415640.4492555,1550415640.4768138
189.0,1550415641.5042129,1550415641.5340438
190.0,1550415642.5562327,1550415642.5833368
191.0,1550415643.6047509,1550415643.6311042
192.0,1550415644.6496544,1550415644.678102
193.0,1550415645.70311,1550415645.7283187
194.0,1550415646.7516477,1550415646.7814386
195.0,1550415647.8093963,1550415647.8335717
196.1,1550415648.9069586,1550415649.782542
197.0,1550415651.4773514,1550415652.1338537
198.0,1550415653.1560783,1550415653.181333
199.0,1550415654.2062397,1550415654.2425795
200.0,1550415655.2668328,1550415655.642448
201.0,1550415657.0762622,1550415657.7012098
202.1,1550415658.9693038,1550415659.6259084
203.0,1550415660.6530387,1550415661.2303967
204.0,1550415662.2527416,1550415662.8643045
205.0,1550415663.888345,1550415664.2127533
206.0,1550415665.595115,1550415666.2211359
207.0,1550415667.2485979,1550415667.352138
208.0,1550415668.3785908,1550415668.4821284
209.0,1550415669.5016215,1550415669.758629
210.0,1550415670.7892005,1550415671.7506669
211.0,1550415672.775989,1550415673.3809931
212.0,1550415674.406771,1550415675.3032963
213.0,1550415676.3312647,1550415677.038073
214.0,1550415678.0635173,1550415678.8859563
215.0,1550415679.9088376,1550415680.3832269
216.0,1550415681.435387,1550415682.3627117
217.0,1550415683.3925214,1550415684.1068175
218.0,1550415685.1280904,1550415685.875869
219.0,1550415686.9075596,1550415687.401099
220.0,1550415688.5559013,1550415689.5620852
221.0,1550415690.589687,1550415690.7286463
222.0,1550415692.1040866,1550415692.7611265
223.0,1550415693.7846181,1550415693.8699274
224.0,1550415694.8932471,1550415695.0950022
225.0,1550415696.5835295,1550415697.1646626
226.0,1550415698.1879032,1550415698.3429046
227.0,1550415699.367442,1550415699.4662342
228.0,1550415700.491891,1550415700.817716
229.0,1550415702.066446,1550415702.7227228
230.0,1550415703.7440884,1550415703.774539
231.0,1550415704.8006954,1550415704.8274996
232.0,1550415705.8517587,1550415705.8794253
233.0,1550415706.9026735,1550415706.9299493
234.0,1550415707.954977,1550415707.9831102
235.0,1550415709.0080764,1550415709.0353482
236.0,1550415710.0606961,1550415710.085708
237.0,1550415711.1103642,1550415711.1348846
238.1,1550415712.2514043,1550415713.209813
239.0,1550415714.3875866,1550415715.392624
240.0,1550415716.4153025,1550415716.484484
241.0,1550415717.51061,1550415717.7159798
242.0,1550415718.7435436,1550415718.7655435
243.0,1550415719.7928445,1550415719.8406062
244.1,1550415720.9957085,1550415721.6529908
245.0,1550415722.677572,1550415723.6337059
246.0,1550415724.7015781,1550415725.320929
247.0,1550415726.393854,1550415727.3620863
248.0,1550415728.3919735,1550415729.3655345
249.0,1550415730.3859944,1550415730.7845724
250.0,1550415732.1669824,1550415732.7850828
251.0,1550415733.8104396,1550415733.8942933
252.0,1550415734.9202359,1550415735.170017
253.0,1550415736.1944191,1550415736.9990888
254.0,1550415738.0238147,1550415738.9040596
255.0,1550415739.9291196,1550415740.3280818
256.0,1550415741.452006,1550415742.1092305
257.0,1550415743.1579263,1550415744.081679
258.0,1550415745.1081586,1550415745.5063598
259.0,1550415746.6300766,1550415747.635912
260.0,1550415748.6687007,1550415749.3369052
