43663,1548373001.1083684,1548373001.163503
22752,1548373002.166167,1548373002.213562
3945,1548373003.2161684,1548373003.2607198
12998,1548373004.263391,1548373004.3150034
39725,1548373005.3651602,1548373006.0032601
46089,1548373007.0061667,1548373007.144689
38133,1548373008.1473563,1548373008.1986523
31015,1548373009.20133,1548373009.2402995
8175,1548373010.242931,1548373010.2942123
64951,1548373011.297313,1548373011.3511493
13747,1548373012.354035,1548373012.404098
52140,1548373013.4069786,1548373013.4601195
60368,1548373014.4636455,1548373014.506286
39587,1548373015.509738,1548373015.5616968
63613,1548373016.564565,1548373016.6142185
20617,1548373017.616879,1548373017.6645997
10988,1548373018.667234,1548373018.7120466
12845,1548373019.7145069,1548373019.768958
17006,1548373020.8172474,1548373021.491175
19517,1548373022.4938262,1548373022.6689868
8171,1548373023.6717508,1548373023.720959
51396,1548373024.7234592,1548373024.7735715
44468,1548373025.7763844,1548373025.8155048
43816,1548373026.8183587,1548373026.8657916
59668,1548373027.8684642,1548373027.915913
62503,1548373028.9188178,1548373028.9710128
46421,1548373029.973671,1548373030.0271263
36898,1548373031.0302007,1548373031.0813105
6853,1548373032.08422,1548373032.129621
53359,1548373033.1320765,1548373033.1778457
50155,1548373034.1803102,1548373034.2254176
52166,1548373035.2279615,1548373035.2840059
62354,1548373036.2867713,1548373036.337298
50256,1548373037.3399682,1548373037.3866851
7869,1548373038.3895407,1548373038.4406326
46360,1548373039.4433923,1548373039.494864
60769,1548373040.4975119,1548373040.539628
55403,1548373041.5422404,1548373041.58659
25235,1548373042.589109,1548373042.6315072
26804,1548373043.6341748,1548373043.6792524
17411,1548373044.6826336,1548373044.7325583
58410,1548373045.7354739,1548373045.785021
62095,1548373046.7883337,1548373046.8362718
17968,1548373047.8392453,1548373047.8907733
7185,1548373048.8930402,1548373048.9356966
36706,1548373049.9381607,1548373049.988011
58612,1548373051.0374892,1548373051.439805
12485,1548373052.4425201,1548373052.8696568
13923,1548373053.8721647,1548373054.5349479
43766,1548373055.5375302,1548373055.680141
8624,1548373056.6834493,1548373056.731623
16525,1548373057.735127,1548373057.7875848
29622,1548373058.790237,1548373058.8370547
61713,1548373059.839628,1548373059.891314
62765,1548373060.8939235,1548373060.9430811
23766,1548373061.945703,1548373061.9883602
57003,1548373062.990949,1548373063.0394092
15187,1548373064.0421185,1548373064.0854769
32657,1548373065.0881677,1548373065.1332028
34903,1548373066.1828673,1548373066.814884
30877,1548373067.8175054,1548373068.0447538
29472,1548373069.0474036,1548373069.5752552
31607,1548373070.577935,1548373070.6276808
56572,1548373071.67918,1548373072.3169904
49153,1548373073.3196247,1548373073.492766
62522,1548373074.4953835,1548373074.9611971
47387,1548373075.9638278,1548373076.013161
33724,1548373077.0618348,1548373077.6940377
38700,1548373078.696804,1548373079.1998005
50966,1548373080.2024953,1548373080.2519794
35860,1548373081.2546268,1548373081.3083067
7206,1548373082.3110857,1548373082.3558705
26071,1548373083.410265,1548373084.0518775
3819,1548373085.0545256,1548373085.1604095
35186,1548373086.1631098,1548373086.2117503
30133,1548373087.2143967,1548373087.2593236
7180,1548373088.2619326,1548373088.3117068
61432,1548373089.313989,1548373089.3594816
38579,1548373090.3628423,1548373090.4116046
