1.0,1550292569.6908128,1550292570.4726684
2.0,1550292574.4470794,1550292575.4060931
3.0,1550292577.330559,1550292578.3383262
4.0,1550292581.116599,1550292589.1531029
5.0,1550292590.9964397,1550292591.9980743
6.0,1550292593.9297767,1550292594.8296113
7.0,1550292596.6868238,1550292597.606023
8.0,1550292601.4098852,1550292602.4703934
9.0,1550292604.234278,1550292605.099305
10.0,1550292606.800666,1550292607.6040614
11.2,1550292627.6609306,1550292632.9334433
12.0,1550292635.6961155,1550292636.5321968
13.0,1550292638.4325252,1550292640.272412
14.0,1550292643.2085824,1550292649.6470184
15.0,1550292654.6085758,1550292655.5225492
16.0,1550292661.4721997,1550292667.4514174
17.0,1550292669.3706734,1550292671.0134442
18.0,1550292672.774288,1550292673.4800153
19.0,1550292675.2018619,1550292677.0378728
20.0,1550292678.8359222,1550292679.6214397
21.0,1550292681.3692846,1550292682.3207726
22.0,1550292683.8803005,1550292684.546586
23.0,1550292688.351183,1550292691.1203725
24.0,1550292693.773761,1550292694.6094797
25.0,1550292696.3131073,1550292697.2392292
26.0,1550292700.0985448,1550292702.0407336
27.0,1550292704.7041297,1550292707.475156
28.0,1550292709.2116408,1550292710.0181754
29.2,1550292734.3994365,1550292735.2550707
30.0,1550292736.986612,1550292739.8369725
31.0,1550292741.6833222,1550292742.5038729
32.0,1550292744.2378564,1550292746.2240906
33.2,1550292769.5859423,1550292773.126796
34.0,1550292774.684614,1550292775.6157215
35.0,1550292777.315181,1550292778.2680173
36.0,1550292782.1864023,1550292783.1758945
37.0,1550292789.044907,1550292789.9857535
38.0,1550292791.7513428,1550292792.7688317
39.0,1550292794.5361025,1550292795.4686456
40.0,1550292797.0860267,1550292797.9678893
41.0,1550292799.831001,1550292801.8387508
42.0,1550292803.6212082,1550292808.017505
43.0,1550292809.8258915,1550292810.4803686
44.0,1550292812.216834,1550292815.9228425
45.0,1550292817.6954167,1550292818.6967187
46.0,1550292820.6236205,1550292821.4719024
47.0,1550292823.3543339,1550292829.5231912
48.0,1550292831.4267561,1550292832.1479359
49.0,1550292835.1538522,1550292836.10745
50.0,1550292838.0901728,1550292839.0162365
51.0,1550292841.0086071,1550292843.8910375
52.1,1550292848.3441434,1550292849.1383388
53.0,1550292850.6302762,1550292853.4760897
54.0,1550292856.2381134,1550292858.0393436
55.0,1550292859.9110522,1550292861.8584118
56.0,1550292864.6886878,1550292865.6403797
57.1,1550292879.1586738,1550292880.1212227
58.1,1550292893.8811004,1550292899.21856
59.0,1550292901.1827905,1550292902.0910664
60.1,1550292915.6987545,1550292921.5968394
61.1,1550292937.292117,1550292938.118929
62.0,1550292940.1021323,1550292940.8760176
63.1,1550292946.9570038,1550292947.9186444
64.0,1550292949.7167299,1550292954.778235
65.0,1550292956.58876,1550292957.33623
66.0,1550292959.1785192,1550292959.919815
67.0,1550292962.569681,1550292963.4652948
68.0,1550292965.2356684,1550292971.1921332
69.1,1550292974.5776515,1550292975.2024624
70.0,1550292978.0229247,1550292978.9602778
71.0,1550292980.6172607,1550292981.342024
72.0,1550292986.4173563,1550292987.2950814
73.1,1550292994.6272345,1550292995.3774
74.0,1550292997.2210264,1550292997.897915
75.0,1550293002.948836,1550293003.7369568
76.0,1550293005.43377,1550293006.3419216
77.0,1550293008.3095636,1550293009.2117615
78.0,1550293011.829174,1550293012.5993807
79.0,1550293014.304213,1550293015.1520226
80.0,1550293017.9008286,1550293018.833851
81.1,1550293031.382833,1550293035.357862
82.0,1550293037.2188787,1550293038.066264
83.0,1550293039.9317255,1550293040.8011065
84.0,1550293043.4797652,1550293044.1769736
85.1,1550293048.5589156,1550293049.4451063
86.0,1550293053.0239997,1550293054.11596
87.0,1550293056.999224,1550293058.008209
88.1,1550293072.5814054,1550293074.7321568
