25829,1549023802.0016937,1549023806.5731113
32376,1549023807.5758328,1549023808.0173147
7703,1549023809.0199172,1549023809.4561384
29834,1549023811.9055552,1549023812.4630024
29037,1549023813.4657636,1549023816.6668453
14141,1549023817.6695406,1549023818.0594358
20411,1549023819.062134,1549023820.4955885
23410,1549023821.4982243,1549023821.9210649
57601,1549023822.9236522,1549023823.4352984
34437,1549023824.4378836,1549023824.9571393
738,1549023825.959794,1549023827.0656834
7619,1549023828.881837,1549023830.3777752
14885,1549023831.3804584,1549023832.761119
21950,1549023834.8250813,1549023838.4740958
38302,1549023839.47674,1549023839.9145644
49915,1549023840.9173393,1549023843.7263398
60663,1549023844.7289915,1549023845.1553931
3510,1549023846.1581023,1549023846.5690784
59425,1549023852.573638,1549023856.1044183
48309,1549023857.1070404,1549023857.7398944
37908,1549023858.742543,1549023859.1642253
64158,1549023860.1668792,1549023860.6016977
28107,1549023861.6034157,1549023865.0280585
2522,1549023866.030775,1549023866.4389591
31533,1549023867.4415932,1549023867.8360682
48485,1549023868.83869,1549023869.2551827
58666,1549023870.2578435,1549023870.9653223
41217,1549023871.9679227,1549023872.3965306
32000,1549023873.3991494,1549023875.1651871
2590,1549023876.1677997,1549023876.562171
52710,1549023877.5648386,1549023879.0466871
54965,1549023880.0494163,1549023880.7340128
56843,1549023881.7365239,1549023883.186904
17379,1549023884.189536,1549023884.5976863
6104,1549023885.6003072,1549023886.2872777
13410,1549023887.2899096,1549023887.7171113
50272,1549023888.7196143,1549023890.654271
47669,1549023891.6569111,1549023892.1071782
27676,1549023893.1099322,1549023893.542308
29201,1549023894.544947,1549023894.9916744
20483,1549023895.9942997,1549023897.4771464
25723,1549023898.4798045,1549023899.6119277
36871,1549023900.614564,1549023901.045185
7615,1549023902.047799,1549023902.5278478
51076,1549023903.5305498,1549023904.927182
38071,1549023905.930005,1549023907.4389021
11606,1549023908.4416537,1549023912.2680435
45420,1549023913.2706604,1549023913.6598463
47022,1549023914.6626222,1549023916.1130862
51624,1549023917.1162684,1549023917.559435
6767,1549023918.5621903,1549023918.9358828
58204,1549023919.9384634,1549023921.624825
38035,1549023922.6275187,1549023923.063301
55370,1549023924.0660236,1549023924.4351952
10209,1549023925.4378016,1549023925.8377824
44723,1549023926.8404229,1549023927.2570713
35890,1549023928.2597587,1549023928.6512148
4242,1549023931.141044,1549023932.5835662
39583,1549023933.5864947,1549023933.9674566
59851,1549023934.9701679,1549023936.5814698
7413,1549023937.5840526,1549023937.9532762
9042,1549023938.9559376,1549023940.6992393
27337,1549023941.7017896,1549023942.7596056
39539,1549023944.197419,1549023944.6400785
4091,1549023945.642728,1549023946.0229473
20604,1549023947.025883,1549023947.3757906
12569,1549023948.3784533,1549023948.8375757
46242,1549023949.8401594,1549023951.0301673
24391,1549023952.0328221,1549023952.414918
5645,1549023953.4175346,1549023954.9023557
22466,1549023955.905114,1549023956.349524
46814,1549023957.352121,1549023958.3524244
60658,1549023960.2736592,1549023961.8252165
9331,1549023962.8280697,1549023963.5871038
55148,1549023964.589778,1549023965.2961328
39033,1549023966.2990227,1549023966.7192197
