QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
1,0.0007088184356689453,735026.0289270098,8.683333333333334,661664.5058863101,7.816666666666666,0.016666666666666666,351
0,-1,-1,-1,-1,-1,-1,352
3,16.05518404642741,513662.3250656395,18.216666666666665,462342.71632766444,15.616666666666667,0.05,347
0,-1,-1,-1,-1,-1,-1,351
2,0.0004374980926513672,1685085.5117820408,17.383333333333333,1517148.6885124422,15.65,0.03333333333333333,347
