Taxa,Lat,Perd,Proto
475.0133333333333,400,25,COAP
453.44,400,25,COAP
557.0266666666666,400,25,COAP
505.93333333333334,400,25,COAP
362.49333333333334,400,25,COAP
523.7333333333333,400,25,COAP
439.4166666666667,400,25,COAP
594.33,400,25,COAP
476.95666666666665,400,25,COAP
435.51666666666665,400,25,COAP
491.99333333333334,10,0,COAP
492.62666666666667,10,0,COAP
490.35,10,0,COAP
492.3333333333333,10,0,COAP
492.06666666666666,10,0,COAP
490.8433333333333,10,0,COAP
490.00333333333333,10,0,COAP
492.55333333333334,10,0,COAP
490.99,10,0,COAP
489.49,10,0,COAP
490.47333333333336,10,0,COAP
491.3233333333333,10,0,COAP
490.1,10,0,COAP
490.41,10,0,COAP
489.1933333333333,10,0,COAP
490.4166666666667,10,0,COAP
490.1166666666667,10,0,COAP
489.89666666666665,10,0,COAP
490.52,10,0,COAP
488.5733333333333,10,0,COAP
490.85,10,0,COAP
488.44666666666666,10,0,COAP
489.93,10,0,COAP
488.25333333333333,10,0,COAP
489.93,10,0,COAP
488.83666666666664,10,0,COAP
488.50333333333333,10,0,COAP
490.26,10,0,COAP
532.92,10,15,COAP
562.2133333333334,10,15,COAP
497.17333333333335,10,15,COAP
521.5933333333334,10,15,COAP
575.3533333333334,10,15,COAP
593.1933333333334,10,15,COAP
534.52,10,15,COAP
532.7833333333333,10,15,COAP
509.7133333333333,10,15,COAP
514.36,10,15,COAP
580.0766666666667,10,15,COAP
557.9466666666667,10,15,COAP
544.6566666666666,10,15,COAP
598.5166666666667,10,15,COAP
593.1533333333333,10,15,COAP
566.9033333333333,10,15,COAP
556.9666666666667,10,15,COAP
547.6933333333334,10,15,COAP
493.80333333333334,10,15,COAP
541.5333333333333,10,15,COAP
568.7266666666667,10,15,COAP
577.5466666666666,10,15,COAP
571.96,10,15,COAP
541.2,10,15,COAP
545.8733333333333,10,15,COAP
568.39,10,15,COAP
544.5666666666667,10,15,COAP
549.88,10,15,COAP
438.5466666666667,10,25,COAP
468.2266666666667,10,25,COAP
543.8833333333333,10,25,COAP
539.62,10,25,COAP
540.29,10,25,COAP
468.1433333333333,10,25,COAP
466.7733333333333,10,25,COAP
416.10333333333335,10,25,COAP
560.1466666666666,10,25,COAP
569.8,10,25,COAP
528.6866666666666,10,25,COAP
482.41333333333336,10,25,COAP
464.11,10,25,COAP
545.8533333333334,10,25,COAP
527.8033333333333,10,25,COAP
459.18,10,25,COAP
418.44666666666666,10,25,COAP
420.3466666666667,10,25,COAP
473.7633333333333,10,25,COAP
516.7633333333333,10,25,COAP
513.7266666666667,10,25,COAP
461.4066666666667,10,25,COAP
484.68333333333334,10,25,COAP
464.83666666666664,10,25,COAP
476.7266666666667,10,25,COAP
541.7566666666667,10,25,COAP
500.4266666666667,10,25,COAP
523.5433333333333,10,25,COAP
794.69,100,0,HTTP
788.6333333333333,100,0,HTTP
795.8166666666667,100,0,HTTP
792.55,100,0,HTTP
797.1166666666667,100,0,HTTP
788.5533333333333,100,0,HTTP
807.81,100,0,HTTP
792.9766666666667,100,0,HTTP
807.4533333333334,100,0,HTTP
783.9133333333333,100,0,HTTP
793.8166666666667,100,0,HTTP
790.7933333333333,100,0,HTTP
798.03,100,0,HTTP
778.6266666666667,100,0,HTTP
802.2666666666667,100,0,HTTP
810.48,100,0,HTTP
808.2733333333333,100,0,HTTP
798.9666666666667,100,0,HTTP
791.25,100,0,HTTP
786.2133333333334,100,0,HTTP
796.45,100,0,HTTP
782.6066666666667,100,0,HTTP
820.59,100,0,HTTP
800.6433333333333,100,0,HTTP
786.98,100,0,HTTP
795.9333333333333,100,0,HTTP
793.34,100,0,HTTP
804.9266666666666,100,0,HTTP
517.2066666666667,100,15,HTTP
527.18,100,15,HTTP
513.77,100,15,HTTP
517.4566666666667,100,15,HTTP
534.77,100,15,HTTP
470.2633333333333,100,15,HTTP
539.4466666666667,100,15,HTTP
509.4633333333333,100,15,HTTP
500.07666666666665,100,15,HTTP
498.93333333333334,100,15,HTTP
480.21666666666664,100,15,HTTP
492.7633333333333,100,15,HTTP
499.2133333333333,100,15,HTTP
487.75333333333333,100,15,HTTP
506.36,100,15,HTTP
492.8066666666667,100,15,HTTP
496.21,100,15,HTTP
485.72,100,15,HTTP
479.26,100,15,HTTP
400.67,100,15,HTTP
522.6,100,15,HTTP
504.75666666666666,100,15,HTTP
492.7033333333333,100,15,HTTP
510.08,100,15,HTTP
494.92333333333335,100,15,HTTP
488.08666666666664,100,15,HTTP
483.91333333333336,100,15,HTTP
506.11,100,15,HTTP
361.78333333333336,100,25,HTTP
271.26,100,25,HTTP
293.26666666666665,100,25,HTTP
366.13,100,25,HTTP
237.47666666666666,100,25,HTTP
300.5733333333333,100,25,HTTP
348.87666666666667,100,25,HTTP
380.25,100,25,HTTP
318.6,100,25,HTTP
308.05333333333334,100,25,HTTP
307.8433333333333,100,25,HTTP
307.53333333333336,100,25,HTTP
327.98,100,25,HTTP
311.10333333333335,100,25,HTTP
380.1666666666667,100,25,HTTP
318.62,100,25,HTTP
384.78333333333336,100,25,HTTP
294.97333333333336,100,25,HTTP
321.64,100,25,HTTP
270.20666666666665,100,25,HTTP
335.29333333333335,100,25,HTTP
260.08666666666664,100,25,HTTP
246.48,100,25,HTTP
308.64666666666665,100,25,HTTP
341.17333333333335,100,25,HTTP
305.37333333333333,100,25,HTTP
370.8933333333333,100,25,HTTP
304.8833333333333,100,25,HTTP
413.92333333333335,400,0,HTTP
410.39666666666665,400,0,HTTP
411.67,400,0,HTTP
414.8066666666667,400,0,HTTP
408.56333333333333,400,0,HTTP
412.3933333333333,400,0,HTTP
410.50666666666666,400,0,HTTP
420.5966666666667,400,0,HTTP
409.29,400,0,HTTP
408.49666666666667,400,0,HTTP
414.71666666666664,400,0,HTTP
407.16333333333336,400,0,HTTP
412.8566666666667,400,0,HTTP
412.0966666666667,400,0,HTTP
407.83,400,0,HTTP
414.29,400,0,HTTP
407.1533333333333,400,0,HTTP
411.7033333333333,400,0,HTTP
413.87333333333333,400,0,HTTP
414.5566666666667,400,0,HTTP
409.2033333333333,400,0,HTTP
420.43,400,0,HTTP
410.06666666666666,400,0,HTTP
417.4033333333333,400,0,HTTP
421.2966666666667,400,0,HTTP
414.24,400,0,HTTP
412.12,400,0,HTTP
410.7033333333333,400,0,HTTP
289.4033333333333,400,15,HTTP
252.46333333333334,400,15,HTTP
275.26666666666665,400,15,HTTP
262.9,400,15,HTTP
278.1,400,15,HTTP
262.21666666666664,400,15,HTTP
287.45,400,15,HTTP
255.62333333333333,400,15,HTTP
260.21666666666664,400,15,HTTP
245.56666666666666,400,15,HTTP
272.2733333333333,400,15,HTTP
288.0,400,15,HTTP
258.33,400,15,HTTP
247.02666666666667,400,15,HTTP
288.19666666666666,400,15,HTTP
287.4533333333333,400,15,HTTP
274.35,400,15,HTTP
283.31,400,15,HTTP
260.8066666666667,400,15,HTTP
268.97,400,15,HTTP
255.87333333333333,400,15,HTTP
249.61666666666667,400,15,HTTP
274.1433333333333,400,15,HTTP
281.02666666666664,400,15,HTTP
265.64666666666665,400,15,HTTP
259.20666666666665,400,15,HTTP
288.2,400,15,HTTP
282.37333333333333,400,15,HTTP
214.25333333333333,400,25,HTTP
203.15666666666667,400,25,HTTP
207.12,400,25,HTTP
216.18,400,25,HTTP
193.45,400,25,HTTP
214.94666666666666,400,25,HTTP
179.69,400,25,HTTP
217.15333333333334,400,25,HTTP
199.80333333333334,400,25,HTTP
180.85666666666665,400,25,HTTP
158.88333333333333,400,25,HTTP
181.28666666666666,400,25,HTTP
207.96333333333334,400,25,HTTP
187.79,400,25,HTTP
205.67666666666668,400,25,HTTP
205.13333333333333,400,25,HTTP
197.05333333333334,400,25,HTTP
204.35,400,25,HTTP
211.45,400,25,HTTP
172.36333333333334,400,25,HTTP
191.06666666666666,400,25,HTTP
215.43333333333334,400,25,HTTP
210.26,400,25,HTTP
215.73,400,25,HTTP
202.23666666666668,400,25,HTTP
172.84666666666666,400,25,HTTP
190.61666666666667,400,25,HTTP
209.48666666666668,400,25,HTTP
1112.7866666666666,10,0,HTTP
1097.55,10,0,HTTP
1097.8933333333334,10,0,HTTP
1130.8666666666666,10,0,HTTP
1088.1333333333334,10,0,HTTP
1180.72,10,0,HTTP
1125.4966666666667,10,0,HTTP
1083.46,10,0,HTTP
1108.2966666666666,10,0,HTTP
1107.5533333333333,10,0,HTTP
1197.11,10,0,HTTP
1147.5133333333333,10,0,HTTP
1069.5433333333333,10,0,HTTP
1087.71,10,0,HTTP
1120.69,10,0,HTTP
1155.2366666666667,10,0,HTTP
1136.5833333333333,10,0,HTTP
1094.04,10,0,HTTP
1108.6566666666668,10,0,HTTP
1135.5633333333333,10,0,HTTP
1178.5133333333333,10,0,HTTP
1147.4033333333334,10,0,HTTP
1126.9666666666667,10,0,HTTP
1159.16,10,0,HTTP
1114.0466666666666,10,0,HTTP
1119.8666666666666,10,0,HTTP
1129.1033333333332,10,0,HTTP
1128.08,10,0,HTTP
603.36,10,15,HTTP
670.4633333333334,10,15,HTTP
590.7733333333333,10,15,HTTP
680.36,10,15,HTTP
732.0833333333334,10,15,HTTP
591.4266666666666,10,15,HTTP
649.59,10,15,HTTP
664.6966666666667,10,15,HTTP
672.0633333333334,10,15,HTTP
688.8266666666667,10,15,HTTP
667.0866666666667,10,15,HTTP
618.49,10,15,HTTP
618.11,10,15,HTTP
666.98,10,15,HTTP
662.1166666666667,10,15,HTTP
684.0366666666666,10,15,HTTP
627.9,10,15,HTTP
681.8733333333333,10,15,HTTP
674.5466666666666,10,15,HTTP
648.2233333333334,10,15,HTTP
700.3066666666666,10,15,HTTP
669.9466666666667,10,15,HTTP
665.2966666666666,10,15,HTTP
680.13,10,15,HTTP
640.2433333333333,10,15,HTTP
730.3533333333334,10,15,HTTP
564.47,10,15,HTTP
595.0233333333333,10,15,HTTP
446.5966666666667,10,25,HTTP
404.2,10,25,HTTP
413.1933333333333,10,25,HTTP
395.1,10,25,HTTP
406.25,10,25,HTTP
476.4433333333333,10,25,HTTP
467.92333333333335,10,25,HTTP
411.39,10,25,HTTP
365.03333333333336,10,25,HTTP
409.24666666666667,10,25,HTTP
399.47,10,25,HTTP
475.37333333333333,10,25,HTTP
389.75333333333333,10,25,HTTP
411.24,10,25,HTTP
342.7366666666667,10,25,HTTP
366.4633333333333,10,25,HTTP
389.03,10,25,HTTP
346.1066666666667,10,25,HTTP
339.67,10,25,HTTP
441.00333333333333,10,25,HTTP
431.64,10,25,HTTP
420.85333333333335,10,25,HTTP
352.22,10,25,HTTP
278.35333333333335,10,25,HTTP
335.9533333333333,10,25,HTTP
336.7733333333333,10,25,HTTP
491.21666666666664,10,25,HTTP
402.53333333333336,10,25,HTTP
