QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
2036,-0.21345915646824715,0.0,1047.6733333333334,0.0,683.7933333333333,6.786666666666667,0
2195,-0.11681211141356032,0.0,1112.7866666666666,0.0,719.7333333333333,7.316666666666666,0
2146,-0.15517660733815786,0.0,1097.55,0.0,713.2833333333333,7.153333333333333,0
2147,-0.12095557627258159,0.0,1097.8933333333334,0.0,713.44,7.156666666666666,0
2191,-0.08185445125219432,0.0,1130.8666666666666,0.0,738.0933333333334,7.303333333333334,0
2133,-0.04420805849271149,0.0,1088.1333333333334,0.0,705.4666666666667,7.11,0
2262,-0.06472543801595214,0.0,1180.72,0.0,775.4933333333333,7.54,0
2179,-0.06732414019332122,0.0,1125.4966666666667,0.0,735.03,7.263333333333334,0
2121,-0.08310915602090953,23.397899752789037,1083.46,0.0,703.6866666666666,7.07,0
2157,-0.1012971499588515,0.0,1108.2966666666666,0.0,721.8566666666667,7.19,0
2169,-0.12125999073434833,0.0,1107.5533333333333,0.0,719.6466666666666,7.23,0
2282,-0.08628303852131448,0.0,1197.11,0.0,788.6033333333334,7.6066666666666665,0
2232,-0.15709018728639063,0.0,1147.5133333333333,0.0,747.34,7.44,0
2121,-0.043157792439836196,0.0,1069.5433333333333,0.0,689.6366666666667,7.07,0
2141,-0.10545619410479642,0.0,1087.71,0.0,703.23,7.136666666666667,0
2180,-0.1006272548929267,0.0,1120.69,0.0,730.1033333333334,7.266666666666667,0
2200,-0.07961220871318471,0.0,1155.2366666666667,0.0,761.1033333333334,7.333333333333333,0
2228,-0.15352393855312355,0.0,1136.5833333333333,0.0,737.5433333333333,7.426666666666667,0
2153,-0.1838057611468112,0.0,1094.04,0.0,708.9866666666667,7.176666666666667,0
2177,-0.08527037338428559,0.0,1108.6566666666668,0.0,718.67,7.256666666666667,0
2206,-0.09684458820796078,0.0,1135.5633333333333,0.0,740.5766666666667,7.3533333333333335,0
2252,-0.11673389668998244,0.0,1178.5133333333333,0.0,774.7133333333334,7.506666666666667,0
2184,-0.17643961299470057,0.0,1147.4033333333334,0.0,756.8433333333334,7.28,0
2180,-0.06773909046015608,0.0,1126.9666666666667,0.0,735.98,7.266666666666667,0
2199,-0.06435030457538711,41.120720484284654,1159.16,0.0,765.8533333333334,7.33,0
2168,-0.12573858094831233,0.0,1114.0466666666666,0.0,726.1133333333333,7.226666666666667,0
2192,-0.06426916559682275,0.0,1119.8666666666666,0.0,727.5866666666667,7.306666666666667,0
2159,-0.06859724297463866,0.0,1129.1033333333332,0.0,741.69,7.196666666666666,0
2204,-0.25310129327479813,0.0,1128.08,0.0,733.3333333333334,7.346666666666667,0
2109,-0.1505493684762346,0.0,1074.89,0.0,697.4633333333334,7.03,0
2218,-0.18952483051633706,0.0,1129.7066666666667,0.0,732.5066666666667,7.3933333333333335,0
2128,-0.08943334759626173,0.0,1099.49,0.0,718.2633333333333,7.093333333333334,0
2221,-0.23860911483541367,0.0,1160.9433333333334,0.0,762.6766666666666,7.403333333333333,0
2255,-0.15973541847618086,0.0,1176.9366666666667,0.0,773.43,7.516666666666667,0
677,-0.1271873309305887,0.0,342.89,0.0,221.90333333333334,2.256666666666667,0
