QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
1161,-0.10264250494918363,0.0,534.73,0.0,326.9433333333333,3.87,0
1113,-0.1676357518630529,0.0,517.2066666666667,0.0,317.78,3.71,0
1094,-0.12051410409170706,0.0,527.18,0.0,330.82,3.6466666666666665,0
1093,-0.12215686826016635,0.0,513.77,0.0,318.85,3.6433333333333335,0
1115,-0.22302669174468037,0.0,517.4566666666667,0.0,317.95,3.716666666666667,0
1171,-0.11625209636509062,0.0,534.77,0.0,325.53,3.9033333333333333,0
1007,-0.12324113287068644,0.0,470.2633333333333,0.0,289.85,3.3566666666666665,0
1140,-0.1611560585206015,0.0,539.4466666666667,0.0,335.79333333333335,3.8,0
1080,-0.10063526961538527,0.0,509.4633333333333,0.0,315.19666666666666,3.6,0
1059,-0.1028470076740182,0.0,500.07666666666665,0.0,310.71666666666664,3.53,0
1064,-0.10225174548034381,0.0,498.93333333333334,0.0,308.8666666666667,3.546666666666667,0
1016,-0.13406025518582562,0.0,480.21666666666664,0.0,298.49666666666667,3.3866666666666667,0
1045,-0.1015902653835607,0.0,492.7633333333333,0.0,305.49666666666667,3.4833333333333334,0
1067,-0.10062745048716008,0.0,499.2133333333333,0.0,308.68,3.5566666666666666,0
1054,-0.10134306012792424,0.0,487.75333333333333,0.0,298.5933333333333,3.513333333333333,0
1074,-0.10224743084756578,0.0,506.36,0.0,314.0133333333333,3.58,0
1043,-0.10253689341668543,0.0,492.8066666666667,0.0,306.00666666666666,3.4766666666666666,0
1048,-0.10175445584850457,0.0,496.21,0.0,308.3433333333333,3.493333333333333,0
1032,-0.10210301455601241,0.0,485.72,0.0,301.17333333333335,3.44,0
1017,-0.15889181992297327,0.0,479.26,0.0,297.23333333333335,3.39,0
841,-0.10197002453979782,0.0,400.67,0.0,249.40333333333334,2.8033333333333332,0
1117,-0.3136783297187853,0.0,522.6,0.0,323.16,3.723333333333333,0
1052,-0.13740307591260612,0.0,504.75666666666666,0.0,316.29,3.506666666666667,0
1034,-0.163790261722395,0.0,492.7033333333333,0.0,306.78333333333336,3.4466666666666668,0
1087,-0.1027575921003382,0.0,510.08,0.0,315.37333333333333,3.6233333333333335,0
1051,-0.10159607051555368,0.0,494.92333333333335,0.0,306.35,3.5033333333333334,0
1038,-0.10199463229647951,0.0,488.08666666666664,0.0,302.2733333333333,3.46,0
1033,-0.12809174427796888,0.0,483.91333333333336,0.0,299.06,3.4433333333333334,0
1092,-0.10135257287776514,0.0,506.11,0.0,309.4033333333333,3.64,0
1030,-0.10185482177919554,0.0,487.64,0.0,303.85333333333335,3.433333333333333,0
974,-0.1008005024716105,0.0,458.30333333333334,0.0,283.54333333333335,3.2466666666666666,0
1083,-0.11402817864387209,0.0,505.56666666666666,0.0,311.9266666666667,3.61,0
1028,-0.28556283601063237,0.0,487.41333333333336,0.0,303.1066666666667,3.4266666666666667,1
1072,-0.1744001094085067,0.0,492.6666666666667,0.0,300.85333333333335,3.5733333333333333,0
1085,-0.10259102588425034,0.0,503.0966666666667,0.0,309.15,3.6166666666666667,0
1010,-0.1020475170399883,0.0,487.1333333333333,0.0,306.44,3.3666666666666667,0
956,-0.12211642804006154,0.0,448.5833333333333,0.0,277.17,3.1866666666666665,0
1021,-0.10203392171719633,0.0,480.13666666666666,0.0,297.3233333333333,3.4033333333333333,0
1129,-0.1006618547059457,0.0,524.9433333333334,0.0,323.37,3.763333333333333,0
1157,-0.1001195114237951,0.0,534.53,0.0,327.37,3.8566666666666665,0
1171,-0.1555319040072056,0.0,551.2,0.0,341.96,3.9033333333333333,0
1159,-0.196264465067076,0.0,544.2033333333334,0.0,336.49666666666667,3.8633333333333333,0
1083,-0.10257661595789239,0.0,514.41,0.0,320.93,3.61,0
921,-0.1138840384384967,0.0,437.2,0.0,272.61333333333334,3.07,0
