QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
1151,-0.02058832734486624,0.0,577.05,0.0,369.74333333333334,3.8366666666666664,0
1244,-0.01517428462528339,0.0,603.36,0.0,379.64,4.1466666666666665,0
1350,-0.020252385316071687,0.0,670.4633333333334,0.0,427.43666666666667,4.5,0
1176,-0.11242105664850092,0.0,590.7733333333333,0.0,379.53333333333336,3.92,0
1331,-0.045828124081434655,0.0,680.36,0.0,440.62666666666667,4.4366666666666665,0
1470,-0.08712657357559724,0.0,732.0833333333334,0.0,468.00333333333333,4.9,0
1186,-0.04721877747804278,0.0,591.4266666666666,0.0,378.5733333333333,3.953333333333333,0
1285,-0.07525877618604133,0.0,649.59,0.0,418.49666666666667,4.283333333333333,0
1351,-0.01864495672710201,0.0,664.6966666666667,0.0,420.8833333333333,4.503333333333333,0
1299,-0.03983638137923102,0.0,672.0633333333334,0.0,437.83666666666664,4.33,0
1355,-0.14479185259210228,0.0,688.8266666666667,0.0,444.84,4.516666666666667,0
1347,-0.03216088357994799,0.0,667.0866666666667,0.0,424.52666666666664,4.49,0
1271,-0.0678207148350101,0.0,618.49,0.0,389.06333333333333,4.236666666666666,0
1215,-0.1387525566320851,0.0,618.11,0.0,399.28333333333336,4.05,0
1323,-0.027418645150897543,0.0,666.98,0.0,429.47333333333336,4.41,0
1312,-0.0675203420403527,0.0,662.1166666666667,0.0,425.98333333333335,4.373333333333333,0
1357,-0.034884590740667694,0.0,684.0366666666666,0.0,439.85,4.523333333333333,0
1250,-0.0496881290435791,0.0,627.9,0.0,402.7266666666667,4.166666666666667,0
1367,-0.04079288414297264,0.0,681.8733333333333,0.0,436.62,4.556666666666667,0
1382,-0.02568026993278139,0.0,674.5466666666666,0.0,426.1333333333333,4.6066666666666665,0
1315,-0.08107447769252066,28.444247834929733,648.2233333333334,0.0,411.33,4.383333333333334,0
1415,-0.11184617436816752,0.0,700.3066666666666,0.0,444.8666666666667,4.716666666666667,0
1358,-0.14532332322032182,0.0,669.9466666666667,0.0,425.61333333333334,4.526666666666666,0
1318,-0.04963049179505506,0.0,665.2966666666666,0.0,427.6433333333333,4.3933333333333335,0
1371,-0.060083607702164823,0.0,680.13,0.0,433.97,4.57,0
1281,-0.06329170620878817,0.0,640.2433333333333,0.0,410.0833333333333,4.27,0
1442,-0.044646681264435537,0.0,730.3533333333334,0.0,470.79333333333335,4.806666666666667,0
1155,-0.020820420954650615,0.0,564.47,0.0,356.87,3.85,0
1165,-0.05579435508138632,0.0,595.0233333333333,0.0,385.30333333333334,3.8833333333333333,0
1289,-0.02255805968498425,0.0,638.4866666666667,0.0,406.11333333333334,4.296666666666667,0
1445,-0.02047048753520609,0.0,724.18,0.0,464.56666666666666,4.816666666666666,0
1257,-0.020600555051198153,0.0,627.04,0.0,400.9066666666667,4.19,0
1314,-0.022857066884614197,0.0,656.3033333333333,0.0,420.10333333333335,4.38,0
1262,-0.01980908207961383,0.0,635.2233333333334,0.0,408.3833333333333,4.206666666666667,0
1332,-0.09522649887445811,0.0,682.2566666666667,0.0,443.15,4.44,0
1307,-0.037936989916310386,0.0,655.8133333333334,0.0,420.49333333333334,4.3566666666666665,0
1426,-0.01944430128554977,0.0,707.8666666666667,0.0,451.3333333333333,4.753333333333333,0
1246,-0.08238145111077862,0.0,635.4366666666666,0.0,410.7033333333333,4.153333333333333,0
1233,-0.018672333049851515,0.0,620.9666666666667,0.0,399.46,4.11,0
1227,-0.03126700369439284,0.0,621.06,0.0,400.47333333333336,4.09,0
1280,-0.11190524771809578,0.0,623.28,0.0,392.68,4.266666666666667,0
1404,-0.019406979579871197,0.0,676.89,0.0,424.87666666666667,4.68,0
1448,-0.03907172933467844,0.0,717.57,0.0,456.5566666666667,4.826666666666667,0
1278,-0.029072033780654646,0.0,642.59,0.0,412.7366666666667,4.26,0
1165,-0.13174308564018283,2042.3946383117955,574.39,0.0,364.6433333333333,3.8833333333333333,0
1372,-0.15535647684909165,0.0,668.8633333333333,0.0,421.8233333333333,4.573333333333333,0
1383,-0.07462151241923103,0.0,676.1533333333333,0.0,427.74,4.61,0
1240,-0.02180793631461359,0.0,622.1166666666667,0.0,398.93,4.133333333333334,0
1308,-0.030465501893186423,32.21523001952082,670.8566666666667,0.0,435.48333333333335,4.36,0
1320,-0.01957435734344251,0.0,645.7466666666667,0.0,408.3466666666667,4.4,0
1262,-0.020766462841426893,0.0,635.6,0.0,408.37333333333333,4.206666666666667,0
1324,-0.02995410300453624,0.0,662.4533333333334,0.0,424.52,4.413333333333333,0
