QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
247,-0.09799420978376257,0.0,420.18333333333334,0.0,397.13,0.8233333333333334,0
247,-0.09877004121479235,0.0,420.64666666666665,0.0,397.5933333333333,0.8233333333333334,0
246,-0.09860831547558792,0.0,419.01,0.0,396.05,0.82,0
246,-0.09901143089542544,0.0,418.85,0.0,395.89,0.82,0
247,-0.09857570497613204,0.0,420.99333333333334,0.0,397.94,0.8233333333333334,0
245,-0.10099386098433515,0.0,416.99666666666667,0.0,394.13,0.8166666666666667,0
247,-0.09972025218762849,0.0,420.74333333333334,0.0,397.69,0.8233333333333334,0
246,-0.09872523652828806,0.0,419.31666666666666,0.0,396.3566666666667,0.82,0
245,-0.10123929198907346,0.0,417.02,0.0,394.1533333333333,0.8166666666666667,0
247,-0.09871525127395445,0.0,420.5133333333333,0.0,397.46,0.8233333333333334,0
247,-0.09774051890199484,0.0,421.0133333333333,0.0,397.96,0.8233333333333334,0
246,-0.09932322715356098,0.0,418.9866666666667,0.0,396.02666666666664,0.82,0
246,-0.0982631609691837,0.0,418.45,0.0,395.49,0.82,0
246,-0.09881305403825713,0.0,418.68,0.0,395.72,0.82,0
245,-0.10003833186869719,0.0,416.42333333333335,0.0,393.5566666666667,0.8166666666666667,0
246,-0.09738109751445491,0.0,418.54,0.0,395.58,0.82,0
246,-0.09746417088237236,0.0,418.87,0.0,395.91,0.82,0
246,-0.10107015012725581,0.0,419.39,0.0,396.43,0.82,0
245,-0.09860983284152285,0.0,416.93666666666667,0.0,394.07,0.8166666666666667,0
246,-0.09701281737505905,0.0,419.24666666666667,0.0,396.2866666666667,0.82,0
246,-0.09991674016161663,0.0,418.5566666666667,0.0,395.5966666666667,0.82,0
246,-0.098566461384781,0.0,418.3566666666667,0.0,395.39666666666665,0.82,0
245,-0.09920035089765276,0.0,417.21,0.0,394.3433333333333,0.8166666666666667,0
246,-0.0993319304008794,0.0,419.1066666666667,0.0,396.14666666666665,0.82,0
246,-0.10055315785291719,0.0,418.78,0.0,395.82,0.82,0
246,-0.0982389808670292,0.0,419.1433333333333,0.0,396.18333333333334,0.82,0
245,-0.097345562370456,0.0,417.1933333333333,0.0,394.32666666666665,0.8166666666666667,0
246,-0.10086675291138936,0.0,418.26,0.0,395.3,0.82,0
246,-0.09721438865351482,0.0,418.46,0.0,395.5,0.82,0
245,-0.10083641130097058,0.0,416.95666666666665,0.0,394.09,0.8166666666666667,0
246,-0.09841410609764781,0.0,418.62333333333333,0.0,395.66333333333336,0.82,0
246,-0.09908170816374988,0.0,418.77,0.0,395.81,0.82,0
246,-0.09795144806063272,0.0,418.91,0.0,395.95,0.82,0
246,-0.09627044782405947,0.0,418.76666666666665,0.0,395.8066666666667,0.82,0
246,-0.0982063058915177,0.0,419.11333333333334,0.0,396.1533333333333,0.82,0
245,-0.10021682953347966,0.0,417.1666666666667,0.0,394.3,0.8166666666666667,0
245,-0.10029649929124482,0.0,416.2733333333333,0.0,393.4066666666667,0.8166666666666667,0
68,-0.0946318507194519,0.0,115.97666666666667,0.0,109.63,0.22666666666666666,0
