QTD_PACOTES,MED_ATRASO,TAX_MED_LEN_PKG,TAX_MED_LEN_PKG_POR_SEG,TAX_MED_LEN_PAYLOAD,TAX_MED_LEN_PAYLOAD_POR_SEG,TAX_PKG_POR_SEG,QTD_PKG_PERDIDOS
245,-0.39964404592708663,0.0,417.04333333333335,0.0,394.1766666666667,0.8166666666666667,0
294,-0.40762102685007107,0.0,500.35333333333335,0.0,472.91333333333336,0.98,0
290,-0.4041872632914576,0.0,493.89,0.0,466.8233333333333,0.9666666666666667,0
279,-0.39603393564942063,0.0,475.2266666666667,0.0,449.18666666666667,0.93,0
300,-0.39122225999832155,0.0,511.0833333333333,0.0,483.0833333333333,1.0,0
291,-0.39669057020207044,0.0,495.69666666666666,0.0,468.5366666666667,0.97,0
300,-0.3985337956746419,0.0,510.71,0.0,482.71,1.0,0
299,-0.39525457289705307,0.0,509.71,0.0,481.80333333333334,0.9966666666666667,0
294,-0.4059097904737304,0.0,500.4066666666667,0.0,472.96666666666664,0.98,0
274,-0.3991024468066919,0.0,466.47,0.0,440.89666666666665,0.9133333333333333,0
321,-0.40104913191631947,0.0,547.1566666666666,0.0,517.1966666666667,1.07,0
317,-0.4087798918835372,0.0,540.0266666666666,0.0,510.44,1.0566666666666666,0
253,-0.4004273179020335,0.0,430.1566666666667,0.0,406.54333333333335,0.8433333333333334,0
203,-0.40218517345747923,0.0,345.33666666666664,0.0,326.39,0.6766666666666666,0
262,-0.4084144903503302,0.0,445.5,0.0,421.0466666666667,0.8733333333333333,0
301,-0.40369938299109376,0.0,512.7266666666667,0.0,484.6333333333333,1.0033333333333334,0
237,-0.40316225607183914,0.0,402.81333333333333,0.0,380.6933333333333,0.79,0
292,-0.4005503817780377,0.0,497.45,0.0,470.19666666666666,0.9733333333333334,0
321,-0.3906193834227565,0.0,547.3,0.0,517.34,1.07,0
291,-0.40581440925598145,0.0,495.08,0.0,467.92,0.97,0
230,-0.3986612993737926,0.0,391.67333333333335,0.0,370.20666666666665,0.7666666666666667,0
270,-0.3969347141407154,0.0,459.16,0.0,433.96,0.9,0
261,-0.3923683102560226,0.0,444.37666666666667,0.0,420.01666666666665,0.87,0
288,-0.41000883364015156,0.0,490.3933333333333,0.0,463.5133333333333,0.96,0
289,-0.4011464300452632,0.0,492.3933333333333,0.0,465.42,0.9633333333333334,0
322,-0.4030401780738594,0.0,548.1833333333333,0.0,518.13,1.0733333333333333,0
324,-0.4082251308876791,0.0,552.0933333333334,0.0,521.8533333333334,1.08,0
301,-0.40811108592340717,0.0,512.36,0.0,484.26666666666665,1.0033333333333334,0
257,-0.40853971451636883,0.0,436.8,0.0,412.81333333333333,0.8566666666666667,0
305,-0.4048916253887239,0.0,518.8266666666667,0.0,490.36,1.0166666666666666,0
294,-0.3886486470293837,0.0,500.1,0.0,472.66,0.98,0
275,-0.40449650504372336,0.0,468.38,0.0,442.7133333333333,0.9166666666666666,0
264,-0.40005246978817566,0.0,449.29333333333335,0.0,424.6533333333333,0.88,0
282,-0.41125237180831586,0.0,479.97333333333336,0.0,453.6533333333333,0.94,0
312,-0.40655069320629805,0.0,531.29,0.0,502.17,1.04,0
336,-0.40794878062747775,0.0,572.6933333333334,0.0,541.3333333333334,1.12,0
301,-0.4056139000230453,0.0,512.0566666666666,0.0,483.9633333333333,1.0033333333333334,0
237,-0.4090799470491047,0.0,403.07,0.0,380.95,0.79,0
