1555331152.437395,1555331153.284418
1555331154.286208,1555331157.394686
1555331158.39646,1555331162.078211
1555331163.080009,1555331163.872276
1555331164.876059,1555331165.564853
1555331166.566497,1555331167.463247
1555331168.464373,1555331169.264631
1555331170.266417,1555331174.241344
1555331181.255439,1555331184.055186
1555331185.057799,1555331185.063543
1555331186.066199,1555331186.826024
1555331187.828414,1555331188.814891
1555331189.817153,1555331192.824489
1555331199.838738,1555331200.568743
1555331201.571291,1555331201.744019
1555331202.746005,1555331202.751304
1555331203.753341,1555331203.758565
1555331204.760597,1555331205.405827
1555331206.407703,1555331206.958813
1555331207.960597,1555331209.872237
1555331210.874037,1555331211.290191
1555331212.292183,1555331213.140405
1555331214.142386,1555331214.147793
1555331215.149854,1555331215.155253
1555331216.157349,1555331216.162802
1555331217.164844,1555331217.170418
1555331218.172281,1555331219.022071
1555331220.024051,1555331220.029547
1555331221.031423,1555331221.037022
1555331222.038979,1555331222.044555
1555331223.046514,1555331223.051953
1555331224.053988,1555331224.059358
1555331225.061463,1555331227.122915
1555331228.124572,1555331228.129942
1555331229.131911,1555331229.269976
1555331230.272576,1555331230.278273
1555331231.281188,1555331231.286903
1555331232.289749,1555331234.282188
1555331235.284632,1555331236.282306
1555331237.28429,1555331238.206176
1555331239.208107,1555331239.708358
1555331240.710147,1555331240.715675
1555331241.717524,1555331241.722816
1555331242.724669,1555331242.730046
1555331243.732028,1555331243.92707
1555331244.929376,1555331244.935047
1555331245.937865,1555331245.943611
1555331246.946537,1555331246.952114
1555331247.954966,1555331248.764884
1555331249.767287,1555331250.71446
1555331251.716466,1555331251.721821
1555331252.724341,1555331252.729979
1555331253.732964,1555331253.738619
1555331254.741469,1555331256.590269
1555331257.592179,1555331257.59782
1555331258.600407,1555331258.606045
1555331259.608941,1555331260.567929
1555331261.57019,1555331261.575536
1555331262.577307,1555331262.582555
1555331263.584382,1555331264.492918
1555331265.494698,1555331266.062526
1555331267.064547,1555331267.069978
1555331268.072077,1555331268.077564
1555331269.079622,1555331269.802024
1555331270.80384,1555331273.848167
1555331274.849959,1555331275.182335
1555331276.1848,1555331276.190318
1555331277.192982,1555331278.190635
1555331279.19314,1555331282.481433
1555331283.483804,1555331285.678668
1555331286.680371,1555331288.377562
1555331289.379299,1555331290.275462
1555331291.27724,1555331291.984689
1555331292.986431,1555331292.991701
1555331293.993501,1555331294.982412
1555331295.984252,1555331296.03613
1555331297.037936,1555331297.043222
1555331298.04507,1555331298.050252
1555331299.052012,1555331301.243354
1555331302.245866,1555331305.421236
1555331306.423424,1555331307.240767
1555331308.243218,1555331308.248755
1555331309.251584,1555331309.258593
1555331310.261551,1555331312.240157
1555331313.243177,1555331313.421167
1555331314.424088,1555331314.430032
1555331315.432442,1555331315.437806
1555331316.439857,1555331316.445331
1555331317.447378,1555331317.45579
1555331318.457834,1555331319.308274
1555331320.310302,1555331320.638757
1555331321.640716,1555331322.525108
1555331323.527022,1555331323.532622
1555331324.535477,1555331324.54104
1555331325.54394,1555331326.879276
1555331327.881651,1555331328.522041
1555331329.523977,1555331329.529109
1555331330.530835,1555331330.535833
1555331331.537539,1555331332.163127
1555331333.164973,1555331333.957142
1555331334.959155,1555331334.964923
1555331335.966924,1555331336.914865
1555331337.916865,1555331341.333138
1555331348.346463,1555331348.693309
1555331349.695151,1555331349.700395
1555331350.702139,1555331350.707461
1555331351.709234,1555331351.714645
1555331352.71707,1555331352.722537
1555331353.725198,1555331353.730535
1555331354.73288,1555331354.738138
1555331355.740186,1555331355.745642
1555331356.747493,1555331356.75268
1555331357.754526,1555331357.759841
1555331358.761595,1555331358.766976
1555331359.768679,1555331359.774059
1555331360.775866,1555331360.781094
1555331361.783011,1555331361.788145
1555331362.789803,1555331362.795166
1555331363.796944,1555331363.802057
1555331364.803807,1555331364.809208
1555331365.810996,1555331365.818075
1555331366.820054,1555331367.684598
1555331368.686384,1555331369.015192
1555331370.017255,1555331370.023208
1555331371.025437,1555331371.031028
1555331372.033231,1555331372.038497
1555331373.040508,1555331375.502447
1555331376.504285,1555331376.509651
1555331377.511517,1555331377.516908
1555331378.518808,1555331378.52428
1555331379.526317,1555331379.532027
1555331380.534019,1555331380.638655
1555331381.640623,1555331381.646017
1555331382.647914,1555331382.65319
1555331383.655263,1555331383.660449
1555331384.66235,1555331384.667665
