1554974160.513,1554974161.225999
1554974162.228112,1554974162.989333
1554974163.990676,1554974164.795197
1554974165.797221,1554974166.569092
1554974167.570907,1554974168.170803
1554974169.172521,1554974169.883985
1554974170.885771,1554974171.492154
1554974172.494156,1554974173.255047
1554974174.25692,1554974175.235328
1554974176.237264,1554974176.993982
1554974177.99589,1554974178.760443
1554974179.762266,1554974180.652556
1554974181.654394,1554974182.548546
1554974183.550321,1554974184.330524
1554974185.332325,1554974186.138373
1554974187.140335,1554974187.663207
1554974188.665167,1554974189.486168
1554974190.488241,1554974191.222052
1554974192.224069,1554974193.091574
1554974194.093484,1554974195.007011
1554974196.009091,1554974196.851132
1554974197.852846,1554974198.468377
1554974199.469458,1554974200.185231
1554974201.187253,1554974201.918256
1554974202.920098,1554974203.930039
1554974204.932056,1554974205.847043
1554974206.849019,1554974207.684877
1554974208.686808,1554974209.649188
1554974210.651212,1554974211.383883
1554974212.385869,1554974213.344436
1554974214.346162,1554974215.124358
1554974216.126161,1554974216.906926
1554974217.908705,1554974218.858621
1554974219.860695,1554974220.823872
1554974221.825841,1554974222.599032
1554974223.601007,1554974224.477015
1554974225.478747,1554974226.362809
1554974227.364562,1554974227.977912
1554974228.979859,1554974229.991622
1554974230.993619,1554974231.759302
1554974232.761255,1554974233.631857
1554974234.634057,1554974235.558481
1554974236.56026,1554974237.306271
1554974238.30816,1554974238.975258
1554974239.977032,1554974240.786063
1554974241.788131,1554974242.636299
1554974243.638383,1554974244.453899
1554974245.455894,1554974246.308517
1554974247.310518,1554974248.201056
1554974249.203083,1554974250.071041
1554974251.073033,1554974251.823504
1554974252.82552,1554974253.714037
1554974254.715893,1554974255.350996
1554974256.352836,1554974257.2455
1554974258.246652,1554974259.056964
1554974260.058501,1554974260.997539
1554974261.999628,1554974262.820019
1554974263.821992,1554974264.690262
1554974265.692041,1554974266.175212
1554974267.177151,1554974267.975768
1554974268.977553,1554974269.859
1554974270.860727,1554974271.626802
1554974272.628626,1554974273.50379
1554974274.505663,1554974275.184173
1554974276.186123,1554974276.866424
1554974277.868466,1554974278.580465
1554974279.582445,1554974280.275702
1554974281.277473,1554974282.193323
1554974283.19503,1554974284.015552
1554974285.017769,1554974286.005013
1554974287.007079,1554974287.652716
1554974288.654561,1554974289.445571
1554974290.447604,1554974291.434369
1554974292.436203,1554974293.387814
1554974294.389588,1554974295.146184
1554974296.148035,1554974297.035049
1554974298.037043,1554974298.95819
1554974299.960265,1554974300.727259
1554974301.728061,1554974302.740776
1554974303.743129,1554974304.447417
1554974305.449492,1554974306.19829
1554974307.200141,1554974308.060208
1554974309.062535,1554974309.920537
1554974310.92254,1554974311.617308
1554974312.619391,1554974313.510685
1554974314.51247,1554974315.276677
1554974316.278426,1554974316.862593
1554974317.864415,1554974318.564586
1554974319.56645,1554974320.349393
1554974321.351402,1554974322.315755
1554974323.317816,1554974323.899692
1554974324.901659,1554974325.576455
1554974326.578427,1554974327.301331
1554974328.303337,1554974329.108811
1554974330.110561,1554974330.798719
1554974331.800619,1554974332.841521
1554974333.84325,1554974334.824348
1554974335.82618,1554974336.459282
1554974337.461033,1554974338.148375
1554974339.150169,1554974340.012126
1554974341.013874,1554974341.788725
1554974342.790516,1554974343.597638
1554974344.599497,1554974345.479346
1554974346.481474,1554974347.2437
1554974348.24547,1554974349.165853
1554974350.167775,1554974350.960764
1554974351.962611,1554974352.689788
1554974353.691587,1554974354.533147
1554974355.534934,1554974356.376925
1554974357.378744,1554974358.169772
1554974359.171544,1554974360.067727
1554974361.069531,1554974361.921414
1554974362.923191,1554974363.821948
1554974364.823986,1554974365.587389
1554974366.589467,1554974367.374398
1554974368.376141,1554974369.218858
1554974370.220663,1554974370.990457
1554974371.99222,1554974372.8925
1554974373.894255,1554974374.657538
1554974375.659553,1554974376.552752
1554974377.554573,1554974378.491607
1554974379.492815,1554974380.397434
1554974381.399287,1554974382.323129
1554974383.324847,1554974384.062261
1554974385.064108,1554974385.715055
1554974386.716831,1554974387.598962
1554974388.600953,1554974389.348926
1554974390.350968,1554974391.26719
1554974392.269194,1554974393.132244
1554974394.134097,1554974395.204104
1554974396.205989,1554974397.045416
1554974398.047452,1554974398.721531
1554974399.723546,1554974400.608449
1554974401.610303,1554974402.362535
1554974403.364311,1554974404.19858
1554974405.200556,1554974405.982273
1554974406.984252,1554974407.666013
1554974408.667855,1554974409.513494
1554974410.5154,1554974411.395652
1554974412.397687,1554974413.293441
1554974414.295347,1554974415.204109
1554974416.205919,1554974416.963951
1554974417.965889,1554974418.857053
1554974419.858962,1554974420.518744
1554974421.520847,1554974422.274821
1554974423.276827,1554974424.175099
1554974425.176947,1554974426.10291
1554974427.104757,1554974427.811354
1554974428.813268,1554974429.801907
1554974430.803777,1554974431.486441
1554974432.488442,1554974433.206167
1554974434.208163,1554974434.807411
1554974435.809538,1554974436.683433
1554974437.685134,1554974438.461456
1554974439.462716,1554974440.175482
1554974441.177485,1554974442.264995
1554974443.266779,1554974444.170082
1554974445.171857,1554974445.971266
1554974446.973252,1554974447.80593
1554974448.807769,1554974449.505647
1554974450.507371,1554974451.28268
1554974452.284468,1554974453.092218
1554974454.094049,1554974454.974159
1554974455.975936,1554974456.917995
1554974457.919889,1554974458.929553
1554974459.931351,1554974460.653
1554974461.654818,1554974462.228384
1554974463.230373,1554974464.058665
1554974465.060685,1554974465.921171
1554974466.923094,1554974467.690248
1554974468.693325,1554974469.598828
1554974470.600865,1554974471.430809
1554974472.432791,1554974473.453815
1554974474.455952,1554974475.21134
1554974476.213355,1554974477.123049
1554974478.125079,1554974478.92173
