1555170113.263338,1555170114.187231
1555170115.188771,1555170115.888374
1555170116.890088,1555170117.785894
1555170118.787025,1555170119.728595
1555170120.730366,1555170121.650159
1555170122.651572,1555170123.401039
1555170124.402343,1555170125.033291
1555170126.034378,1555170126.750242
1555170127.752284,1555170128.651705
1555170129.653494,1555170130.499668
1555170131.500989,1555170132.423847
1555170133.425901,1555170134.260248
1555170135.262239,1555170135.920964
1555170136.92291,1555170137.863387
1555170138.865421,1555170139.686684
1555170140.688768,1555170141.507407
1555170142.509411,1555170143.167829
1555170144.169847,1555170144.921159
1555170145.923145,1555170146.609809
1555170147.611807,1555170148.600935
1555170149.602697,1555170150.463444
1555170151.465335,1555170152.369953
1555170153.371732,1555170154.222673
1555170155.224529,1555170156.153387
1555170157.155265,1555170158.105696
1555170159.1077,1555170159.864093
1555170160.86608,1555170161.467779
1555170162.469519,1555170163.382869
1555170164.38467,1555170165.001171
1555170166.002925,1555170166.928672
1555170167.930491,1555170168.741694
1555170169.74368,1555170170.401868
1555170171.403791,1555170172.129474
1555170173.131378,1555170173.970681
1555170174.971962,1555170175.76489
1555170176.766748,1555170177.571775
1555170178.573839,1555170179.375452
1555170180.377463,1555170181.313493
1555170182.315343,1555170183.138728
1555170184.140377,1555170185.019968
1555170186.021672,1555170186.822161
1555170187.823666,1555170188.685915
1555170189.687766,1555170190.423317
1555170191.425242,1555170192.226848
1555170193.228821,1555170194.022083
1555170195.02431,1555170195.91413
1555170196.91614,1555170197.834298
1555170198.836187,1555170199.748022
1555170200.749813,1555170201.567621
1555170202.569495,1555170203.548023
1555170204.550031,1555170205.44339
1555170206.445366,1555170207.107339
1555170208.109331,1555170208.760834
1555170209.762816,1555170210.437332
1555170211.439369,1555170212.170764
1555170213.172834,1555170214.026381
1555170215.028498,1555170215.802811
1555170216.804603,1555170217.720431
1555170218.722261,1555170219.563061
1555170220.564851,1555170221.364973
1555170222.366835,1555170223.307341
1555170224.309895,1555170225.285698
1555170226.288087,1555170227.030682
1555170228.032715,1555170228.835906
1555170229.837689,1555170230.612442
1555170231.614286,1555170232.324319
1555170233.326174,1555170234.066971
1555170235.068796,1555170236.032826
1555170237.034769,1555170237.885146
1555170238.887162,1555170239.652881
1555170240.654696,1555170241.222935
1555170242.224709,1555170243.047867
1555170244.049835,1555170244.829086
1555170245.83115,1555170246.538483
1555170247.540471,1555170248.356203
1555170249.358281,1555170250.261345
1555170251.263147,1555170251.990926
1555170252.992869,1555170254.024199
1555170255.026289,1555170255.778349
1555170256.780534,1555170257.785715
1555170258.787767,1555170259.638034
1555170260.63996,1555170261.467386
1555170262.469455,1555170263.119695
1555170264.121721,1555170265.006287
1555170266.008601,1555170266.729181
1555170267.73099,1555170268.469341
1555170269.471317,1555170270.261549
1555170271.263558,1555170271.966017
1555170272.967209,1555170273.815996
1555170274.817274,1555170275.66453
1555170276.666317,1555170277.413677
1555170278.415461,1555170279.194265
1555170280.196034,1555170281.040539
1555170282.042443,1555170282.826728
1555170283.828529,1555170284.515502
1555170285.517222,1555170286.41197
1555170287.413808,1555170288.356119
1555170289.357911,1555170290.089076
1555170291.090908,1555170291.732164
1555170292.734066,1555170293.493394
1555170294.495384,1555170295.246073
1555170296.248022,1555170296.964655
1555170297.966475,1555170298.69591
1555170299.697196,1555170300.503001
1555170301.505,1555170302.264951
1555170303.266864,1555170304.209938
1555170305.211985,1555170306.064698
1555170307.066714,1555170307.974497
