1555258881.808454,1555258882.488985
1555258883.490545,1555258884.247668
1555258885.249436,1555258888.957621
1555258889.959439,1555258890.737488
1555258891.739616,1555258892.446319
1555258893.448301,1555258894.322501
1555258895.324507,1555258896.268808
1555258897.270818,1555258898.194831
1555258899.196879,1555258901.978519
1555258902.980442,1555258903.766718
1555258904.768703,1555258905.678152
1555258906.680155,1555258910.405589
1555258911.407535,1555258914.742188
1555258915.744049,1555258916.500642
1555258917.502429,1555258918.353193
1555258919.355107,1555258919.998023
1555258921.000008,1555258921.926438
1555258922.928535,1555258925.973233
1555258926.974807,1555258927.907013
1555258928.908743,1555258929.451128
1555258930.452938,1555258931.238616
1555258932.240694,1555258933.18506
1555258934.187103,1555258934.888059
1555258935.889841,1555258936.935113
1555258937.936987,1555258938.766151
1555258939.768242,1555258940.660936
1555258941.662967,1555258944.837969
1555258945.839971,1555258948.734575
1555258949.736373,1555258952.867572
1555258953.869462,1555258954.452755
1555258955.455115,1555258958.713927
1555258959.715769,1555258960.471556
1555258961.47327,1555258962.042982
1555258963.045015,1555258963.813426
1555258970.827113,1555258974.503961
1555258975.505892,1555258979.142486
1555258980.144358,1555258980.931681
1555258981.933624,1555258984.810884
1555258985.812645,1555258985.815787
1555258986.817917,1555258986.821261
1555258987.82328,1555258987.828769
1555258988.83123,1555258988.836739
1555258989.838616,1555258990.845538
1555258991.847476,1555258992.317687
1555258993.319568,1555258993.3249
1555258994.326786,1555258994.332571
1555258995.334791,1555258995.340324
1555258996.342165,1555258996.347625
1555258997.349402,1555258997.354889
1555258998.356794,1555258998.901473
1555258999.903236,1555259000.962358
1555259001.964153,1555259002.720838
1555259003.722583,1555259003.727906
1555259004.730359,1555259004.735979
1555259005.738899,1555259006.641892
1555259007.643737,1555259008.301092
1555259009.303229,1555259010.15776
1555259011.159765,1555259011.898927
1555259012.900788,1555259013.607885
1555259014.609668,1555259015.378327
1555259016.380119,1555259021.283163
1555259022.284951,1555259022.984985
1555259023.986838,1555259024.697576
1555259025.699397,1555259025.704736
1555259026.706624,1555259026.711989
1555259027.713733,1555259027.719154
1555259028.720931,1555259028.726
1555259029.727803,1555259029.733158
1555259030.734969,1555259031.672767
1555259032.674553,1555259036.339857
1555259037.341731,1555259037.347176
1555259038.349041,1555259038.354463
1555259039.356208,1555259041.445608
1555259042.447377,1555259042.45288
1555259043.454736,1555259043.459995
1555259044.461764,1555259044.467444
1555259045.469363,1555259045.474785
1555259046.47663,1555259048.743575
1555259049.745481,1555259049.750845
1555259050.752672,1555259051.484955
1555259052.486749,1555259055.992303
1555259056.99407,1555259058.770262
1555259059.772203,1555259060.450113
1555259061.452965,1555259061.458708
1555259062.461816,1555259062.467686
1555259063.470677,1555259064.303969
1555259065.306123,1555259066.009816
1555259067.011692,1555259067.750057
1555259074.763783,1555259075.728557
1555259076.730409,1555259076.736023
1555259077.737942,1555259077.743219
1555259078.745331,1555259079.626426
1555259080.629014,1555259081.748186
1555259082.750167,1555259083.460585
1555259084.463215,1555259084.468982
1555259085.471821,1555259087.567186
1555259088.569622,1555259088.574885
1555259089.577308,1555259089.611247
1555259090.613174,1555259092.573682
1555259093.575459,1555259093.580911
1555259094.582693,1555259094.588132
1555259095.589906,1555259095.595358
1555259096.597151,1555259096.602346
1555259097.604065,1555259097.609197
1555259098.611101,1555259098.616377
1555259099.618235,1555259099.623272
1555259100.625087,1555259100.630361
1555259101.632176,1555259101.637362
1555259102.63915,1555259102.644326
1555259103.646082,1555259103.651251
1555259104.653033,1555259104.658151
1555259105.659862,1555259105.662954
1555259106.664599,1555259106.66772
1555259107.669238,1555259107.671962
1555259108.673694,1555259108.679018
1555259109.680861,1555259109.686078
1555259110.687799,1555259110.692898
1555259111.69475,1555259111.70009
1555259112.701883,1555259112.707032
1555259113.708843,1555259113.713968
1555259114.715783,1555259114.720927
1555259115.72273,1555259118.753108
1555259119.755398,1555259120.568249
1555259121.569493,1555259122.298473
1555259123.300472,1555259123.305911
1555259124.308471,1555259124.917985
1555259125.920362,1555259126.129687
1555259127.13207,1555259127.137632
1555259128.139614,1555259128.145153
1555259129.147831,1555259129.15339
1555259130.156235,1555259130.902779
1555259131.905148,1555259131.910752
1555259132.912808,1555259132.918278
1555259133.920725,1555259134.837673
1555259135.840127,1555259136.406215
1555259137.408027,1555259137.413272
1555259138.415067,1555259138.420369
1555259139.422843,1555259140.322002
1555259141.324367,1555259145.029539
1555259146.032173,1555259146.88738
1555259147.889654,1555259148.748869
1555259149.750719,1555259150.536219
1555259151.53797,1555259152.337258
1555259153.339069,1555259153.344348
1555259154.346107,1555259155.323807
1555259156.325146,1555259156.372775
1555259157.374508,1555259157.379562
1555259158.381301,1555259158.386729
1555259159.388487,1555259159.492333
1555259160.494196,1555259164.386768
1555259165.388598,1555259165.946462
1555259166.948323,1555259166.951647
1555259167.953295,1555259167.958817
1555259168.960905,1555259168.966108
1555259169.967992,1555259169.973126
1555259170.975196,1555259170.980623
1555259171.982474,1555259171.987751
1555259172.989448,1555259172.994772
1555259173.996608,1555259174.001807
1555259175.003627,1555259175.009581
1555259176.017081,1555259176.022677
1555259177.02472,1555259177.030311
1555259178.03218,1555259178.037597
1555259179.0396,1555259179.044965
1555259180.04717,1555259180.054505
